ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.0049,0.9951,0,7.9433,0.4000,646.92,411.06,0.2188,0.5471,60,610
0.0086,0.9914,0,7.9433,0.5000,644.29,352.49,0.2184,0.4369,60,611
0.0171,0.9829,0,7.9433,0.6000,639.74,296.16,0.2187,0.3645,28,612
0.0296,0.9704,0,7.9433,0.7000,632.25,242.43,0.2187,0.3124,20,613
0.0488,0.9512,0,7.9433,0.8000,620.72,193.43,0.2187,0.2733,18,614
0.0761,0.9239,0,7.9433,0.9000,604.67,151.9,0.2185,0.2430,60,615
0.1119,0.8881,0,7.9433,1,583.48,117.44,0.2190,0.2188,60,616
3.8093e-04,0.9996,0.1000,7.9433,0.0100,649.77,644,0.2187,21.7067,33,617
0.0014,0.9986,0.1000,7.9433,0.1000,649.56,590.01,0.2188,2.1707,60,618
0.0015,0.9985,0.1000,7.9433,0.2000,649.12,530.08,0.2187,1.0853,26,619
0.4570,0.5430,0.5000,1,0.6000,375.74,454.47,1.7376,2.8897,60,62
0.0034,0.9966,0.1000,7.9433,0.3000,648.29,470.5,0.2187,0.7255,60,620
0.0055,0.9945,0.1000,7.9433,0.4000,646.68,411.18,0.2187,0.5426,19,621
0.0103,0.9897,0.1000,7.9433,0.5000,643.83,352.93,0.2187,0.4341,19,622
0.0189,0.9811,0.1000,7.9433,0.6000,638.92,296.23,0.2190,0.3630,60,623
0.0315,0.9685,0.1000,7.9433,0.7000,630.88,242.75,0.2189,0.3112,60,624
0.1085,0.8915,0.1000,7.9433,1,580.9,119.05,0.2187,0.2170,17,627
0.0019,0.9981,0.2000,7.9433,0.0100,649.77,644.01,0.2187,21.7543,60,628
7.8811e-04,0.9992,0.2000,7.9433,0.1000,649.53,589.99,0.2187,2.1754,26,629
0.4705,0.5295,0.5000,1,0.7000,367.58,427.76,1.7362,2.4769,60,63
0.0023,0.9977,0.2000,7.9433,0.2000,649,530.21,0.2186,1.0877,51,630
0.0034,0.9966,0.2000,7.9433,0.3000,647.97,470.47,0.2187,0.7251,20,631
0.0044,0.9956,0.2000,7.9433,0.4000,645.93,410.34,0.2192,0.5449,60,632
0.0125,0.9875,0.2000,7.9433,0.5000,642.69,353.69,0.2186,0.4359,60,633
0.0219,0.9781,0.2000,7.9433,0.6000,637,297.33,0.2190,0.3634,60,634
0.0362,0.9638,0.2000,7.9433,0.7000,628.26,245.89,0.2183,0.3115,60,635
0.0578,0.9422,0.2000,7.9433,0.8000,615.28,197.77,0.2187,0.2726,60,636
0.0859,0.9141,0.2000,7.9433,0.9000,597.27,155.94,0.2189,0.2423,60,637
0.1199,0.8801,0.2000,7.9433,1,576.15,123.31,0.2193,0.2181,60,638
-3.1979e-04,1.0003,0.3000,7.9433,0.0100,649.76,643.98,0.2190,21.7675,60,639
0.4843,0.5157,0.5000,1,0.8000,359.42,402.49,1.7370,2.1673,60,64
8.7429e-04,0.9991,0.3000,7.9433,0.1000,649.48,590,0.2187,2.1767,34,640
0.0054,0.9946,0.3000,7.9433,0.2000,648.87,531.01,0.2179,1.0884,60,641
0.0039,0.9961,0.3000,7.9433,0.3000,647.5,470.16,0.2192,0.7256,60,642
0.0063,0.9937,0.3000,7.9433,0.4000,645.02,410.25,0.2197,0.5442,60,643
0.0149,0.9851,0.3000,7.9433,0.5000,641.09,354.29,0.2187,0.4353,18,644
0.0259,0.9741,0.3000,7.9433,0.6000,634.49,299.14,0.2186,0.3627,16,645
0.0424,0.9576,0.3000,7.9433,0.7000,624.56,247.66,0.2185,0.3107,15,646
0.0652,0.9348,0.3000,7.9433,0.8000,610.65,201.33,0.2185,0.2720,16,647
0.0956,0.9044,0.3000,7.9433,0.9000,592.67,161.51,0.2185,0.2417,15,648
0.1293,0.8707,0.3000,7.9433,1,570.96,129.01,0.2190,0.2181,60,649
0.4975,0.5025,0.5000,1,0.9000,351.5,378.71,1.7367,1.9265,60,65
0.0018,0.9982,0.4000,7.9433,0.0100,649.77,644.01,0.2186,21.7879,60,650
0.0039,0.9961,0.4000,7.9433,0.3000,646.99,470.2,0.2192,0.7263,60,653
0.0088,0.9912,0.4000,7.9433,0.4000,644.14,411.85,0.2188,0.5447,60,654
0.0170,0.9830,0.4000,7.9433,0.5000,639.22,354.69,0.2189,0.4358,60,655
0.0270,0.9730,0.4000,7.9433,0.6000,632.07,301.42,0.2175,0.3636,60,656
0.0483,0.9517,0.4000,7.9433,0.7000,621.05,250.12,0.2186,0.3111,16,657
0.0730,0.9270,0.4000,7.9433,0.8000,606.69,205.19,0.2186,0.2727,60,658
0.1032,0.8968,0.4000,7.9433,0.9000,588.08,165.64,0.2185,0.2419,15,659
0.5096,0.4904,0.5000,1,1,343.73,356.3,1.7368,1.7338,60,66
0.1371,0.8629,0.4000,7.9433,1,566.22,133.43,0.2187,0.2182,60,660
0.0025,0.9975,0.5000,7.9433,0.0100,649.76,644.02,0.2184,21.7957,60,661
0.0011,0.9989,0.5000,7.9433,0.1000,649.34,590.02,0.2187,2.1796,31,662
0.0028,0.9972,0.5000,7.9433,0.2000,648.35,530.24,0.2187,1.0898,36,663
0.0036,0.9964,0.5000,7.9433,0.3000,646.34,470.35,0.2189,0.7265,60,664
0.0116,0.9884,0.5000,7.9433,0.4000,643.04,412.63,0.2186,0.5447,16,665
0.0208,0.9792,0.5000,7.9433,0.5000,637.53,356.06,0.2185,0.4356,15,666
0.0347,0.9653,0.5000,7.9433,0.6000,629.07,301.97,0.2190,0.3632,60,667
0.0521,0.9479,0.5000,7.9433,0.7000,617.26,251.83,0.2187,0.3119,60,668
0.0810,0.9190,0.5000,7.9433,0.8000,603.15,209.03,0.2184,0.2726,60,669
0.3696,0.6304,0.6000,1,0.0100,428.27,646.22,1.7377,173.4223,60,67
0.1102,0.8898,0.5000,7.9433,0.9000,583.7,169.47,0.2187,0.2426,60,670
0.1451,0.8549,0.5000,7.9433,1,562.62,137.89,0.2185,0.2183,60,671
2.5353e-04,0.9997,0.6000,7.9433,0.0100,649.75,643.99,0.2189,21.8050,60,672
0.0013,0.9987,0.6000,7.9433,0.1000,649.24,590.04,0.2187,2.1805,34,673
0.0033,0.9967,0.6000,7.9433,0.2000,648.03,530.32,0.2187,1.0903,37,674
0.0072,0.9928,0.6000,7.9433,0.3000,645.68,471.19,0.2187,0.7268,29,675
0.0398,0.9602,0.6000,7.9433,0.6000,626.13,304.16,0.2185,0.3631,15,678
0.0602,0.9398,0.6000,7.9433,0.7000,613.68,255.28,0.2187,0.3111,60,679
0.3839,0.6161,0.6000,1,0.1000,419.7,613.03,1.7375,17.3422,60,68
0.0888,0.9112,0.6000,7.9433,0.8000,597.73,211.14,0.2193,0.2730,60,680
0.1156,0.8844,0.6000,7.9433,0.9000,579.41,174.74,0.2182,0.2430,60,681
0.1512,0.8488,0.6000,7.9433,1,557.77,142.15,0.2185,0.2179,15,682
4.1678e-04,0.9996,0.7000,7.9433,0.0100,649.75,644,0.2187,21.8140,59,683
0.0010,0.9990,0.7000,7.9433,0.1000,649.13,590.06,0.2186,2.1814,60,684
0.0049,0.9951,0.7000,7.9433,0.2000,647.65,530.65,0.2185,1.0906,60,685
0.0081,0.9919,0.7000,7.9433,0.3000,644.72,471.3,0.2188,0.7271,60,686
0.0168,0.9832,0.7000,7.9433,0.4000,639.94,413.88,0.2185,0.5449,15,687
0.0290,0.9710,0.7000,7.9433,0.5000,632.61,358.56,0.2187,0.4362,18,688
0.0462,0.9538,0.7000,7.9433,0.6000,622.28,306.09,0.2189,0.3634,60,689
0.3994,0.6006,0.6000,1,0.2000,410.34,577.94,1.7367,8.6710,60,69
0.0682,0.9318,0.7000,7.9433,0.7000,609.07,258.5,0.2185,0.3114,15,690
0.0958,0.9042,0.7000,7.9433,0.8000,592.93,216.24,0.2186,0.2726,60,691
0.1288,0.8712,0.7000,7.9433,0.9000,573.24,177.95,0.2190,0.2424,60,692
0.1597,0.8403,0.7000,7.9433,1,551.51,146.82,0.2191,0.2181,60,693
-7.8053e-04,1.0008,0.8000,7.9433,0.0100,649.74,643.99,0.2187,21.8233,60,694
0.0017,0.9983,0.8000,7.9433,0.1000,648.97,590.07,0.2187,2.1823,40,695
0.0047,0.9953,0.8000,7.9433,0.2000,647.07,530.52,0.2187,1.0914,60,696
0.0108,0.9892,0.8000,7.9433,0.3000,643.53,471.83,0.2185,0.7269,15,697
0.0204,0.9796,0.8000,7.9433,0.4000,637.76,414.77,0.2185,0.5452,15,698
0.0345,0.9655,0.8000,7.9433,0.5000,629.32,360.2,0.2185,0.4361,15,699
0.4485,0.5515,0,1,0.6000,380.84,451.44,1.7373,2.8950,60,7
0.4148,0.5852,0.6000,1,0.3000,401.12,544.66,1.7372,5.7735,33,70
0.0535,0.9465,0.8000,7.9433,0.6000,617.94,309.09,0.2185,0.3634,15,700
0.0773,0.9227,0.8000,7.9433,0.7000,603.61,262.33,0.2185,0.3115,15,701
0.1056,0.8944,0.8000,7.9433,0.8000,585.41,218.94,0.2194,0.2728,60,702
0.1380,0.8620,0.8000,7.9433,0.9000,567.2,184.41,0.2185,0.2423,15,703
0.1714,0.8286,0.8000,7.9433,1,546.1,153.81,0.2186,0.2182,16,704
1.1203e-04,0.9999,0.9000,7.9433,0.0100,649.73,643.98,0.2191,21.8330,60,705
0.0021,0.9979,0.9000,7.9433,0.1000,648.76,590.1,0.2187,2.1839,60,706
0.0061,0.9939,0.9000,7.9433,0.2000,646.35,530.65,0.2186,1.0910,16,707
0.0138,0.9862,0.9000,7.9433,0.3000,641.96,472.57,0.2185,0.7280,60,708
0.0240,0.9760,0.9000,7.9433,0.4000,634.84,415.46,0.2191,0.5462,60,709
0.4298,0.5702,0.6000,1,0.4000,392.1,513.15,1.7372,4.3301,28,71
0.0401,0.9599,0.9000,7.9433,0.5000,625.25,362.16,0.2185,0.4372,60,710
0.0632,0.9368,0.9000,7.9433,0.6000,613,313.15,0.2188,0.3649,60,711
0.0894,0.9106,0.9000,7.9433,0.7000,598.04,268.3,0.2183,0.3117,60,712
0.1180,0.8820,0.9000,7.9433,0.8000,579.64,226.93,0.2189,0.2726,60,713
0.1481,0.8519,0.9000,7.9433,0.9000,560.86,192.54,0.2179,0.2429,60,714
0.1837,0.8163,0.9000,7.9433,1,538.93,160.95,0.2185,0.2181,15,715
-0.0017,1.0017,1,7.9433,0.0100,649.71,644,0.2183,21.8696,60,716
0.0027,0.9973,1,7.9433,0.1000,648.46,590.17,0.2187,2.1869,60,717
0.0077,0.9923,1,7.9433,0.2000,645.35,530.92,0.2187,1.0934,18,718
0.0191,0.9809,1,7.9433,0.3000,639.97,473.64,0.2184,0.7289,60,719
0.4445,0.5555,0.6000,1,0.5000,383.29,483.34,1.7372,3.4641,28,72
0.0308,0.9692,1,7.9433,0.4000,631.53,417.39,0.2187,0.5467,60,720
0.0495,0.9505,1,7.9433,0.5000,620.33,364.83,0.2187,0.4374,37,721
0.0727,0.9273,1,7.9433,0.6000,606.4,316.14,0.2185,0.3642,15,722
0.0998,0.9002,1,7.9433,0.7000,589.95,271.89,0.2185,0.3121,16,723
0.1307,0.8693,1,7.9433,0.8000,571.58,232.73,0.2185,0.2732,15,724
0.1638,0.8362,1,7.9433,0.9000,552.16,199.15,0.2184,0.2427,60,725
0.1988,0.8012,1,7.9433,1,530.93,169.21,0.2185,0.2186,60,726
8.3125e-04,0.9992,0,12.0230,0.0100,650,644.01,0.1443,14.4487,60,727
8.9196e-06,1.0000,0,12.0230,0.1000,649.99,590,0.1445,1.4449,31,728
2.7909e-05,1.0000,0,12.0230,0.2000,649.97,530,0.1445,0.7224,20,729
0.4588,0.5412,0.6000,1,0.6000,374.69,455.19,1.7370,2.8906,60,73
-8.1230e-04,1.0008,0,12.0230,0.3000,649.91,469.42,0.1448,0.4816,60,730
1.5443e-05,1.0000,0,12.0230,0.4000,649.73,409.52,0.1447,0.3605,60,731
8.6576e-04,0.9991,0,12.0230,0.5000,649.26,350.36,0.1444,0.2890,60,732
0.0033,0.9967,0,12.0230,0.6000,648.04,291.17,0.1444,0.2407,17,733
0.0083,0.9917,0,12.0230,0.7000,645.03,233.47,0.1444,0.2063,16,734
0.0194,0.9806,0,12.0230,0.8000,638.34,179.32,0.1444,0.1805,15,735
0.0411,0.9589,0,12.0230,0.9000,625.32,132.21,0.1444,0.1604,15,736
0.0767,0.9233,0,12.0230,1,603.96,96.04,0.1444,0.1444,15,737
-0.0025,1.0025,0.1000,12.0230,0.0100,650,643.95,0.1451,14.3411,60,738
-5.9871e-04,1.0006,0.1000,12.0230,0.1000,649.99,589.87,0.1445,1.4341,60,739
0.4729,0.5271,0.6000,1,0.7000,366.26,428.6,1.7373,2.4774,60,74
-0.0010,1.0010,0.1000,12.0230,0.2000,649.96,529.61,0.1447,0.7170,60,740
1.8320e-04,0.9998,0.1000,12.0230,0.3000,649.89,469.86,0.1445,0.4780,19,741
5.2163e-04,0.9995,0.1000,12.0230,0.4000,649.69,409.92,0.1445,0.3585,19,742
0.0015,0.9985,0.1000,12.0230,0.5000,649.14,350.22,0.1445,0.2868,17,743
0.0038,0.9962,0.1000,12.0230,0.6000,647.71,291.16,0.1445,0.2390,17,744
0.0095,0.9905,0.1000,12.0230,0.7000,644.24,233.2,0.1447,0.2057,60,745
0.0228,0.9772,0.1000,12.0230,0.8000,637.04,179.86,0.1448,0.1799,60,746
0.0442,0.9558,0.1000,12.0230,0.9000,623.91,134.82,0.1443,0.1599,60,747
0.0733,0.9267,0.1000,12.0230,1,601.93,98.012,0.1444,0.1433,15,748
0.0020,0.9980,0.2000,12.0230,0.0100,650,644,0.1445,14.3725,60,749
0.4865,0.5135,0.6000,1,0.8000,358.08,403.52,1.7372,2.1651,29,75
-0.0014,1.0014,0.2000,12.0230,0.1000,649.99,589.82,0.1445,1.4373,60,750
-0.0015,1.0015,0.2000,12.0230,0.2000,649.95,529.42,0.1448,0.7186,60,751
-7.4734e-04,1.0007,0.2000,12.0230,0.3000,649.85,469.83,0.1444,0.4790,18,752
0.0015,0.9985,0.2000,12.0230,0.4000,649.58,410.77,0.1441,0.3593,60,753
0.0023,0.9977,0.2000,12.0230,0.5000,648.82,351.45,0.1440,0.2874,60,754
0.0032,0.9968,0.2000,12.0230,0.6000,646.83,290.71,0.1446,0.2395,60,755
0.0122,0.9878,0.2000,12.0230,0.7000,642.67,234.92,0.1444,0.2052,15,756
0.0292,0.9708,0.2000,12.0230,0.8000,634.24,182.95,0.1448,0.1801,60,757
0.0510,0.9490,0.2000,12.0230,0.9000,619.22,137.1,0.1446,0.1601,60,758
0.0821,0.9179,0.2000,12.0230,1,596.77,100.98,0.1456,0.1440,60,759
0.4998,0.5002,0.6000,1,0.9000,350.12,379.92,1.7369,1.9269,60,76
9.8447e-07,1.0000,0.3000,12.0230,0.0100,650,643.99,0.1445,14.3812,37,760
3.0184e-05,1.0000,0.3000,12.0230,0.1000,649.98,589.95,0.1445,1.4381,32,761
-6.1627e-04,1.0006,0.3000,12.0230,0.2000,649.94,529.71,0.1446,0.7191,60,762
3.4979e-04,0.9997,0.3000,12.0230,0.3000,649.79,469.91,0.1445,0.4794,20,763
0.0017,0.9983,0.3000,12.0230,0.4000,649.39,410.71,0.1442,0.3595,60,764
-5.5959e-04,1.0006,0.3000,12.0230,0.5000,648.21,348.92,0.1448,0.2876,60,765
0.0077,0.9923,0.3000,12.0230,0.6000,645.76,292.99,0.1443,0.2397,60,766
0.0161,0.9839,0.3000,12.0230,0.7000,640.38,236.53,0.1444,0.2053,15,767
0.0326,0.9674,0.3000,12.0230,0.8000,630.46,185.48,0.1444,0.1796,15,768
0.0592,0.9408,0.3000,12.0230,0.9000,614.49,141.85,0.1444,0.1597,15,769
0.5114,0.4886,0.6000,1,1,342.33,357.68,1.7370,1.7321,33,77
0.0949,0.9051,0.3000,12.0230,1,592.29,107.85,0.1439,0.1440,60,770
-0.0017,1.0017,0.4000,12.0230,0.0100,650,643.97,0.1447,14.3947,60,771
-0.0042,1.0042,0.4000,12.0230,0.1000,649.98,589.41,0.1452,1.4395,60,772
-9.1497e-04,1.0009,0.4000,12.0230,0.2000,649.91,529.45,0.1449,0.7197,60,773
-3.4898e-04,1.0003,0.4000,12.0230,0.3000,649.71,469.87,0.1444,0.4798,60,774
0.0015,0.9985,0.4000,12.0230,0.4000,649.12,410.17,0.1445,0.3598,17,775
0.0039,0.9961,0.4000,12.0230,0.5000,647.68,350.95,0.1444,0.2877,15,776
0.0092,0.9908,0.4000,12.0230,0.6000,644.48,293.56,0.1443,0.2399,60,777
0.0224,0.9776,0.4000,12.0230,0.7000,638.88,241.25,0.1438,0.2056,60,778
0.0341,0.9659,0.4000,12.0230,0.8000,626.22,185.49,0.1447,0.1799,60,779
0.3697,0.6303,0.7000,1,0.0100,428.25,646.22,1.7377,173.4615,60,78
0.0652,0.9348,0.4000,12.0230,0.9000,611.2,146.63,0.1439,0.1603,60,780
0.1007,0.8993,0.4000,12.0230,1,588.09,112.09,0.1440,0.1442,60,781
-3.3838e-07,1.0000,0.5000,12.0230,0.0100,650,644,0.1445,14.3999,60,782
4.5824e-05,1.0000,0.5000,12.0230,0.1000,649.97,589.95,0.1445,1.4399,19,783
-5.2699e-05,1.0001,0.5000,12.0230,0.2000,649.88,529.95,0.1444,0.7200,60,784
7.2058e-04,0.9993,0.5000,12.0230,0.3000,649.59,469.97,0.1444,0.4796,15,785
0.0020,0.9980,0.5000,12.0230,0.4000,648.8,410.29,0.1444,0.3597,15,786
0.0052,0.9948,0.5000,12.0230,0.5000,646.93,351.32,0.1444,0.2878,15,787
0.0109,0.9891,0.5000,12.0230,0.6000,642.94,293.57,0.1446,0.2399,60,788
0.0237,0.9763,0.5000,12.0230,0.7000,635.78,239.76,0.1444,0.2056,16,789
0.3843,0.6157,0.7000,1,0.1000,419.37,613.05,1.7373,17.3462,60,79
0.0431,0.9569,0.5000,12.0230,0.8000,623.92,190.68,0.1444,0.1796,60,790
0.0723,0.9277,0.5000,12.0230,0.9000,606.93,149.02,0.1444,0.1602,60,791
0.1062,0.8938,0.5000,12.0230,1,584.49,115.43,0.1444,0.1439,16,792
0.0021,0.9979,0.6000,12.0230,0.0100,650,644.02,0.1441,14.4060,60,793
5.7738e-05,0.9999,0.6000,12.0230,0.1000,649.97,589.96,0.1445,1.4405,19,794
2.7986e-04,0.9997,0.6000,12.0230,0.2000,649.84,529.95,0.1445,0.7203,37,795
9.8514e-04,0.9990,0.6000,12.0230,0.3000,649.43,470.04,0.1444,0.4798,15,796
0.0028,0.9972,0.6000,12.0230,0.4000,648.35,410.5,0.1444,0.3599,15,797
0.0068,0.9932,0.6000,12.0230,0.5000,645.93,351.85,0.1444,0.2879,15,798
0.0147,0.9853,0.6000,12.0230,0.6000,641.18,295.11,0.1445,0.2401,40,799
0.4617,0.5383,0,1,0.7000,373,423.94,1.7374,2.4822,60,8
0.4005,0.5995,0.7000,1,0.2000,409.74,578.04,1.7375,8.6730,60,80
0.0284,0.9716,0.6000,12.0230,0.7000,632.97,241.75,0.1445,0.2058,19,800
0.0487,0.9513,0.6000,12.0230,0.8000,620.2,193.58,0.1443,0.1800,60,801
0.0796,0.9204,0.6000,12.0230,0.9000,601.86,151.63,0.1448,0.1600,60,802
0.1133,0.8867,0.6000,12.0230,1,580.43,119.49,0.1444,0.1440,15,803
-2.4550e-05,1.0000,0.7000,12.0230,0.0100,650,644.01,0.1442,14.4119,60,804
8.0333e-05,0.9999,0.7000,12.0230,0.1000,649.96,589.96,0.1445,1.4410,18,805
3.9562e-04,0.9996,0.7000,12.0230,0.2000,649.77,529.97,0.1445,0.7206,19,806
0.0014,0.9986,0.7000,12.0230,0.3000,649.18,470.13,0.1445,0.4803,17,807
0.0038,0.9962,0.7000,12.0230,0.4000,647.7,410.86,0.1445,0.3603,60,808
0.0077,0.9923,0.7000,12.0230,0.5000,644.45,351.95,0.1446,0.2883,60,809
0.4162,0.5838,0.7000,1,0.3000,400.29,544.89,1.7376,5.7818,60,81
0.0187,0.9813,0.7000,12.0230,0.6000,638.79,296.55,0.1444,0.2401,16,810
0.0331,0.9669,0.7000,12.0230,0.7000,629.32,244,0.1440,0.2056,60,811
0.0572,0.9428,0.7000,12.0230,0.8000,615.72,197.27,0.1444,0.1800,15,812
0.0840,0.9160,0.7000,12.0230,0.9000,597.53,157.68,0.1440,0.1602,60,813
0.1222,0.8778,0.7000,12.0230,1,575.33,124.58,0.1445,0.1441,40,814
-3.7069e-06,1.0000,0.8000,12.0230,0.0100,649.99,644,0.1445,14.4181,60,815
1.0258e-04,0.9999,0.8000,12.0230,0.1000,649.94,589.97,0.1445,1.4418,60,816
5.6825e-04,0.9994,0.8000,12.0230,0.2000,649.66,530,0.1445,0.7209,24,817
0.0022,0.9978,0.8000,12.0230,0.3000,648.81,470.23,0.1444,0.4805,60,818
0.0055,0.9945,0.8000,12.0230,0.4000,646.75,411.16,0.1444,0.3602,15,819
0.4314,0.5686,0.7000,1,0.4000,391.18,513.55,1.7370,4.3364,60,82
0.0144,0.9856,0.8000,12.0230,0.5000,642.81,355.08,0.1442,0.2887,60,820
0.0240,0.9760,0.8000,12.0230,0.6000,635.6,298.49,0.1445,0.2403,26,821
0.0404,0.9596,0.8000,12.0230,0.7000,624.93,247.73,0.1441,0.2058,60,822
0.0652,0.9348,0.8000,12.0230,0.8000,609.67,200.99,0.1444,0.1800,60,823
0.0993,0.9007,0.8000,12.0230,0.9000,591.59,163.52,0.1447,0.1603,60,824
0.1330,0.8670,0.8000,12.0230,1,569.11,130.8,0.1445,0.1442,60,825
-3.1369e-06,1.0000,0.9000,12.0230,0.0100,649.99,644,0.1445,14.4224,37,826
1.4485e-04,0.9999,0.9000,12.0230,0.1000,649.91,589.97,0.1445,1.4422,20,827
8.6702e-04,0.9991,0.9000,12.0230,0.2000,649.49,530.02,0.1444,0.7208,16,828
0.0030,0.9970,0.9000,12.0230,0.3000,648.22,470.4,0.1444,0.4804,15,829
0.4465,0.5535,0.7000,1,0.5000,382.15,483.9,1.7375,3.4693,60,83
0.0100,0.9900,0.9000,12.0230,0.4000,645.56,413.91,0.1440,0.3610,60,830
0.0160,0.9840,0.9000,12.0230,0.5000,639.9,354.94,0.1445,0.2886,60,831
0.0310,0.9690,0.9000,12.0230,0.6000,631.42,300.95,0.1444,0.2402,15,832
0.0522,0.9478,0.9000,12.0230,0.7000,619.48,252.29,0.1441,0.2060,60,833
0.0798,0.9202,0.9000,12.0230,0.8000,603.78,208.24,0.1443,0.1797,60,834
0.1087,0.8913,0.9000,12.0230,0.9000,583.51,169.31,0.1442,0.1603,60,835
0.1464,0.8536,0.9000,12.0230,1,562.15,138.65,0.1444,0.1442,60,836
-0.0039,1.0039,1,12.0230,0.0100,649.99,644.02,0.1434,14.4487,60,837
1.1212e-04,0.9999,1,12.0230,0.1000,649.86,590,0.1445,1.4446,17,838
0.0017,0.9983,1,12.0230,0.2000,649.19,530.31,0.1444,0.7225,60,839
0.4610,0.5390,0.7000,1,0.6000,373.45,455.93,1.7372,2.8911,60,84
0.0054,0.9946,1,12.0230,0.3000,647.3,471.19,0.1443,0.4817,60,840
0.0149,0.9851,1,12.0230,0.4000,643.43,414.26,0.1445,0.3619,60,841
0.0218,0.9782,1,12.0230,0.5000,636.21,356.53,0.1447,0.2894,60,842
0.0389,0.9611,1,12.0230,0.6000,625.92,304.37,0.1443,0.2408,60,843
0.0633,0.9367,1,12.0230,0.7000,612.22,256.63,0.1445,0.2065,60,844
0.0925,0.9075,1,12.0230,0.8000,594.51,213.9,0.1446,0.1806,60,845
0.1248,0.8752,1,12.0230,0.9000,576.66,179.21,0.1442,0.1609,60,846
0.1627,0.8373,1,12.0230,1,552.08,146.02,0.1446,0.1444,60,847
-5.9823e-04,1.0006,0,18.1970,0.0100,650,644.03,0.0950,9.5464,60,848
6.0323e-04,0.9994,0,18.1970,0.1000,650,590.09,0.0954,0.9545,60,849
0.4753,0.5247,0.7000,1,0.7000,364.95,429.53,1.7377,2.4782,60,85
8.0845e-04,0.9992,0,18.1970,0.2000,650,530.31,0.0953,0.4770,60,850
0.0068,0.9932,0,18.1970,0.3000,650,471.43,0.0953,0.3182,60,851
-2.5233e-04,1.0003,0,18.1970,0.4000,649.99,410.78,0.0952,0.2391,60,852
-0.0039,1.0039,0,18.1970,0.5000,649.96,347.72,0.0958,0.1910,60,853
2.5246e-04,0.9997,0,18.1970,0.6000,649.84,290.08,0.0954,0.1590,15,854
0.0010,0.9990,0,18.1970,0.7000,649.18,230.3,0.0951,0.1348,60,855
0.0056,0.9944,0,18.1970,0.8000,646.59,170.95,0.0957,0.1190,60,856
0.0174,0.9826,0,18.1970,0.9000,637.56,119.05,0.0953,0.1056,60,857
0.0485,0.9515,0,18.1970,1,618.99,81.528,0.0955,0.0954,60,858
4.2646e-04,0.9996,0.1000,18.1970,0.0100,650,644,0.0954,9.4754,60,859
0.4889,0.5111,0.7000,1,0.8000,356.67,404.64,1.7371,2.1659,20,86
0.0013,0.9987,0.1000,18.1970,0.1000,650,590.04,0.0954,0.9475,60,860
-3.3100e-04,1.0003,0.1000,18.1970,0.2000,650,529.35,0.0958,0.4738,60,861
1.1176e-05,1.0000,0.1000,18.1970,0.3000,650,469.79,0.0955,0.3158,18,862
2.8810e-05,1.0000,0.1000,18.1970,0.4000,649.99,409.75,0.0954,0.2368,17,863
1.0003e-04,0.9999,0.1000,18.1970,0.5000,649.95,349.75,0.0954,0.1894,16,864
3.8409e-04,0.9996,0.1000,18.1970,0.6000,649.78,289.86,0.0954,0.1579,17,865
0.0036,0.9964,0.1000,18.1970,0.7000,649.06,230.81,0.0956,0.1358,60,866
0.0098,0.9902,0.1000,18.1970,0.8000,646.17,173.9,0.0955,0.1188,60,867
0.0215,0.9785,0.1000,18.1970,0.9000,637.16,121.43,0.0953,0.1051,14,868
0.0537,0.9463,0.1000,18.1970,1,619.6,86.442,0.0949,0.0949,60,869
0.5021,0.4979,0.7000,1,0.9000,348.54,381.22,1.7367,1.9273,60,87
-8.2350e-04,1.0008,0.2000,18.1970,0.0100,650,643.99,0.0954,9.4961,60,870
3.2449e-06,1.0000,0.2000,18.1970,0.1000,650,589.93,0.0955,0.9496,20,871
6.8108e-06,1.0000,0.2000,18.1970,0.2000,650,529.86,0.0955,0.4748,20,872
2.2839e-05,1.0000,0.2000,18.1970,0.3000,650,469.8,0.0954,0.3164,16,873
5.6238e-05,0.9999,0.2000,18.1970,0.4000,649.98,409.75,0.0954,0.2372,15,874
1.6623e-04,0.9998,0.2000,18.1970,0.5000,649.92,349.76,0.0954,0.1898,15,875
6.6414e-04,0.9993,0.2000,18.1970,0.6000,649.62,289.94,0.0954,0.1582,15,876
0.0027,0.9973,0.2000,18.1970,0.7000,648.43,230.83,0.0954,0.1356,15,877
0.0029,0.9971,0.2000,18.1970,0.8000,644.26,173.84,0.0949,0.1189,60,878
0.0271,0.9729,0.2000,18.1970,0.9000,633.79,124.45,0.0953,0.1054,14,879
0.5141,0.4859,0.7000,1,1,340.81,359.17,1.7371,1.7326,19,88
0.0607,0.9393,0.2000,18.1970,1,612.9,88.051,0.0952,0.0952,60,880
-5.3467e-04,1.0005,0.3000,18.1970,0.0100,650,644,0.0954,9.5046,60,881
2.7353e-06,1.0000,0.3000,18.1970,0.1000,650,589.95,0.0955,0.9502,20,882
-0.0030,1.0030,0.3000,18.1970,0.2000,650,529.53,0.0955,0.4751,60,883
-0.0082,1.0082,0.3000,18.1970,0.3000,649.99,467.88,0.0957,0.3167,60,884
9.3209e-05,0.9999,0.3000,18.1970,0.4000,649.97,409.78,0.0954,0.2374,15,885
8.4792e-04,0.9992,0.3000,18.1970,0.5000,649.85,350.32,0.0954,0.1900,60,886
