ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
-1.6690e-04,1.0002,0.4000,25.1190,0.2000,650,529.61,0.0693,0.3445,60,894
2.8753e-05,1.0000,0.4000,25.1190,0.3000,650,469.84,0.0691,0.2296,16,895
4.6144e-05,1.0000,0.4000,25.1190,0.4000,650,409.78,0.0691,0.1721,15,896
0.0031,0.9969,0.4000,25.1190,0.5000,649.98,349.2,0.0695,0.1378,60,897
-0.0053,1.0053,0.4000,25.1190,0.6000,649.82,288.93,0.0689,0.1148,60,898
0.0012,0.9988,0.4000,25.1190,0.7000,648.88,227.73,0.0696,0.0984,60,899
0.4746,0.5254,0,1,0.8000,365.27,397.8,1.7370,2.1707,60,9
0.3849,0.6151,0.8000,1,0.1000,419.08,613.09,1.7372,17.3505,60,90
0.0068,0.9932,0.4000,25.1190,0.8000,644.77,168.35,0.0698,0.0861,60,900
0.0253,0.9747,0.4000,25.1190,0.9000,634.85,123.49,0.0691,0.0765,15,901
0.0576,0.9424,0.4000,25.1190,1,613.37,86.549,0.0691,0.0688,14,902
0.0016,0.9984,0.5000,25.1190,0.0100,650,644.01,0.0691,6.8924,60,903
7.8925e-06,1.0000,0.5000,25.1190,0.1000,650,589.95,0.0692,0.6892,34,904
0.0080,0.9920,0.5000,25.1190,0.2000,650,531.11,0.0690,0.3446,60,905
1.7599e-05,1.0000,0.5000,25.1190,0.3000,650,469.85,0.0692,0.2297,60,906
2.3061e-05,1.0000,0.5000,25.1190,0.4000,649.99,409.8,0.0692,0.1723,19,907
-0.0035,1.0035,0.5000,25.1190,0.5000,649.95,349.16,0.0691,0.1379,60,908
5.4086e-04,0.9995,0.5000,25.1190,0.6000,649.7,289.9,0.0691,0.1148,15,909
0.4014,0.5986,0.8000,1,0.2000,409.23,578.17,1.7370,8.6747,60,91
0.0025,0.9975,0.5000,25.1190,0.7000,648.49,230.79,0.0692,0.0985,40,910
0.0098,0.9902,0.5000,25.1190,0.8000,644.17,174.43,0.0691,0.0860,14,911
0.0288,0.9712,0.5000,25.1190,0.9000,632.79,125.32,0.0691,0.0765,14,912
0.0574,0.9426,0.5000,25.1190,1,607.17,84.716,0.0697,0.0686,60,913
-4.0683e-05,1.0000,0.6000,25.1190,0.0100,650,644,0.0692,6.8953,38,914
-0.0090,1.0090,0.6000,25.1190,0.1000,650,588.78,0.0699,0.6895,60,915
-0.0098,1.0098,0.6000,25.1190,0.2000,650,528.8,0.0691,0.3447,60,916
0.0028,0.9972,0.6000,25.1190,0.3000,650,471.52,0.0687,0.2298,60,917
7.9055e-04,0.9992,0.6000,25.1190,0.4000,649.99,410.26,0.0691,0.1724,60,918
1.6542e-04,0.9998,0.6000,25.1190,0.5000,649.91,349.84,0.0692,0.1379,54,919
0.4175,0.5825,0.8000,1,0.3000,399.5,545.14,1.7372,5.7783,34,92
8.5912e-04,0.9991,0.6000,25.1190,0.6000,649.49,290.08,0.0692,0.1149,38,920
0.0062,0.9938,0.6000,25.1190,0.7000,647.84,232.49,0.0691,0.0985,60,921
0.0124,0.9876,0.6000,25.1190,0.8000,642.56,175.74,0.0691,0.0861,14,922
0.0329,0.9671,0.6000,25.1190,0.9000,630.27,127.61,0.0691,0.0766,15,923
0.0665,0.9335,0.6000,25.1190,1,608.47,91.444,0.0691,0.0689,14,924
-4.4284e-05,1.0000,0.7000,25.1190,0.0100,650,644,0.0692,6.8981,39,925
1.6172e-05,1.0000,0.7000,25.1190,0.1000,650,589.96,0.0692,0.6898,59,926
1.9541e-05,1.0000,0.7000,25.1190,0.2000,650,529.92,0.0692,0.3449,60,927
-0.0050,1.0050,0.7000,25.1190,0.3000,650,469.47,0.0688,0.2298,60,928
-0.0024,1.0024,0.7000,25.1190,0.4000,649.97,410.48,0.0689,0.1726,60,929
0.4332,0.5668,0.8000,1,0.4000,390.11,513.94,1.7372,4.3337,37,93
3.2789e-04,0.9997,0.7000,25.1190,0.5000,649.81,349.91,0.0692,0.1380,60,930
0.0015,0.9985,0.7000,25.1190,0.6000,649.09,290.34,0.0692,0.1150,55,931
-4.4394e-04,1.0004,0.7000,25.1190,0.7000,646.33,227.53,0.0694,0.0983,60,932
0.0164,0.9836,0.7000,25.1190,0.8000,640.16,177.67,0.0691,0.0862,15,933
0.0389,0.9611,0.7000,25.1190,0.9000,626.72,130.79,0.0691,0.0765,14,934
0.0733,0.9267,0.7000,25.1190,1,604.66,95.245,0.0691,0.0689,14,935
-0.0027,1.0027,0.8000,25.1190,0.0100,650,643.97,0.0693,6.9011,60,936
1.0802e-05,1.0000,0.8000,25.1190,0.1000,650,589.97,0.0692,0.6901,25,937
1.8182e-05,1.0000,0.8000,25.1190,0.2000,650,529.93,0.0692,0.3451,60,938
0.0084,0.9916,0.8000,25.1190,0.3000,649.99,471,0.0694,0.2299,60,939
0.4484,0.5516,0.8000,1,0.5000,380.98,484.49,1.7372,3.4670,30,94
-5.3790e-04,1.0005,0.8000,25.1190,0.4000,649.93,410.32,0.0690,0.1725,60,940
-0.0010,1.0010,0.8000,25.1190,0.5000,649.61,351.32,0.0690,0.1382,60,941
0.0040,0.9960,0.8000,25.1190,0.6000,648.42,292.58,0.0690,0.1150,60,942
0.0157,0.9843,0.8000,25.1190,0.7000,644.79,232.45,0.0694,0.0983,60,943
0.0146,0.9854,0.8000,25.1190,0.8000,637.3,184.72,0.0685,0.0868,60,944
0.0475,0.9525,0.8000,25.1190,0.9000,622.5,137.11,0.0690,0.0765,60,945
0.0817,0.9183,0.8000,25.1190,1,597.96,99.114,0.0689,0.0690,60,946
-0.0016,1.0016,0.9000,25.1190,0.0100,650,643.97,0.0694,6.9032,60,947
0.0021,0.9979,0.9000,25.1190,0.1000,650,590.55,0.0687,0.6902,60,948
-0.0026,1.0026,0.9000,25.1190,0.2000,650,529.56,0.0692,0.3452,60,949
0.4632,0.5368,0.8000,1,0.6000,372.08,456.7,1.7373,2.8916,60,95
5.6498e-05,0.9999,0.9000,25.1190,0.3000,649.98,469.89,0.0692,0.2301,60,950
3.0404e-04,0.9997,0.9000,25.1190,0.4000,649.82,409.91,0.0692,0.1726,26,951
0.0015,0.9985,0.9000,25.1190,0.5000,649.13,350.24,0.0692,0.1381,60,952
0.0051,0.9949,0.9000,25.1190,0.6000,646.93,291.62,0.0692,0.1151,60,953
0.0103,0.9897,0.9000,25.1190,0.7000,641.01,232.61,0.0690,0.0984,60,954
0.0312,0.9688,0.9000,25.1190,0.8000,631.3,184.75,0.0691,0.0863,17,955
0.0569,0.9431,0.9000,25.1190,0.9000,615.28,142.75,0.0690,0.0767,60,956
0.0951,0.9049,0.9000,25.1190,1,592.04,107.82,0.0692,0.0690,60,957
-6.7426e-05,1.0001,1,25.1190,0.0100,650,644,0.0692,6.9158,60,958
-0.0043,1.0043,1,25.1190,0.1000,650,589.57,0.0689,0.6913,60,959
0.4775,0.5225,0.8000,1,0.7000,363.41,430.52,1.7373,2.4786,60,96
-2.6439e-05,1.0000,1,25.1190,0.2000,649.99,529.86,0.0692,0.3458,60,960
0.0060,0.9940,1,25.1190,0.3000,649.93,471.03,0.0690,0.2301,60,961
0.0055,0.9945,1,25.1190,0.4000,649.54,412.33,0.0688,0.1728,60,962
0.0034,0.9966,1,25.1190,0.5000,648.06,350.9,0.0692,0.1381,60,963
0.0096,0.9904,1,25.1190,0.6000,644.24,293.46,0.0692,0.1153,60,964
0.0178,0.9822,1,25.1190,0.7000,635.91,237.06,0.0691,0.0986,60,965
0.0437,0.9563,1,25.1190,0.8000,623.79,190.96,0.0692,0.0864,60,966
0.0738,0.9262,1,25.1190,0.9000,605.17,149.1,0.0694,0.0768,60,967
0.1117,0.8883,1,25.1190,1,582.54,117.34,0.0691,0.0692,60,968
-0.0073,1.0073,0,39.8110,0.0100,650,643.95,0.0437,4.3637,60,969
0.4916,0.5084,0.8000,1,0.8000,355.02,405.83,1.7379,2.1687,60,97
-3.4456e-04,1.0003,0,39.8110,0.1000,650,589.98,0.0436,0.4363,18,970
-2.7363e-04,1.0003,0,39.8110,0.2000,650,529.96,0.0436,0.2181,16,971
-0.0017,1.0017,0,39.8110,0.3000,650,469.69,0.0437,0.1455,60,972
6.0592e-04,0.9994,0,39.8110,0.4000,650,407.77,0.0440,0.1092,60,973
-1.2799e-04,1.0001,0,39.8110,0.5000,650,349.94,0.0436,0.0871,14,974
0.0099,0.9901,0,39.8110,0.6000,650,292.37,0.0437,0.0726,60,975
5.1006e-04,0.9995,0,39.8110,0.7000,650,228.87,0.0436,0.0619,60,976
-0.0026,1.0026,0,39.8110,0.8000,649.95,172.22,0.0433,0.0543,60,977
-0.0012,1.0012,0,39.8110,0.9000,648.57,110.34,0.0438,0.0484,60,978
0.0155,0.9845,0,39.8110,1,628.83,58.761,0.0446,0.0434,60,979
0.5049,0.4951,0.8000,1,0.9000,347.04,382.63,1.7370,1.9259,18,98
-1.5498e-05,1.0000,0.1000,39.8110,0.0100,650,643.99,0.0436,4.3310,29,980
7.5948e-06,1.0000,0.1000,39.8110,0.1000,650,589.91,0.0436,0.4331,24,981
-0.0036,1.0036,0.1000,39.8110,0.2000,650,529.69,0.0435,0.2163,60,982
0.0037,0.9963,0.1000,39.8110,0.3000,650,469.76,0.0438,0.1444,60,983
0.0017,0.9983,0.1000,39.8110,0.4000,650,409.82,0.0437,0.1083,60,984
4.5276e-05,1.0000,0.1000,39.8110,0.5000,650,349.6,0.0436,0.0866,15,985
-0.0050,1.0050,0.1000,39.8110,0.6000,650,286.55,0.0438,0.0722,60,986
0.0083,0.9917,0.1000,39.8110,0.7000,650,237.44,0.0432,0.0619,60,987
-0.0091,1.0091,0.1000,39.8110,0.8000,649.86,161.55,0.0438,0.0539,60,988
0.0043,0.9957,0.1000,39.8110,0.9000,648.81,114.08,0.0435,0.0483,60,989
0.5174,0.4826,0.8000,1,1,339.13,360.8,1.7373,1.7350,60,99
0.0231,0.9769,0.1000,39.8110,1,633.06,66.451,0.0439,0.0435,60,990
-0.0085,1.0085,0.2000,39.8110,0.0100,650,643.89,0.0440,4.3405,60,991
1.2754e-05,1.0000,0.2000,39.8110,0.1000,650,589.93,0.0436,0.4340,17,992
-0.0019,1.0019,0.2000,39.8110,0.2000,650,530.13,0.0435,0.2171,60,993
2.3593e-05,1.0000,0.2000,39.8110,0.3000,650,469.79,0.0436,0.1447,24,994
0.0058,0.9942,0.2000,39.8110,0.4000,650,411.84,0.0435,0.1085,60,995
2.9567e-05,1.0000,0.2000,39.8110,0.5000,650,349.64,0.0436,0.0868,15,996
0.0037,0.9963,0.2000,39.8110,0.6000,650,293.22,0.0434,0.0723,60,997
-0.0052,1.0052,0.2000,39.8110,0.7000,649.99,226.53,0.0437,0.0620,60,998
0.0060,0.9940,0.2000,39.8110,0.8000,649.81,171.29,0.0438,0.0543,60,999
