ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
5.8897e-04,0.9994,0.1000,10,0.2000,649.82,529.9,0.1738,0.8620,60,619
0.4570,0.5430,0.5000,1,0.6000,375.89,454.53,1.7370,2.8897,60,62
9.3688e-04,0.9991,0.1000,10,0.3000,649.57,469.8,0.1739,0.5747,60,620
-6.1866e-04,1.0006,0.1000,10,0.4000,648.94,408.66,0.1744,0.4310,60,621
0.0065,0.9935,0.1000,10,0.5000,647.77,352.54,0.1733,0.3456,60,622
0.0084,0.9916,0.1000,10,0.6000,645,292.84,0.1738,0.2884,60,623
0.0178,0.9822,0.1000,10,0.7000,639.99,238.1,0.1734,0.2473,60,624
0.0327,0.9673,0.1000,10,0.8000,630.22,185.61,0.1737,0.2155,18,625
0.0598,0.9402,0.1000,10,0.9000,615.47,142.16,0.1738,0.1925,60,626
0.0878,0.9122,0.1000,10,1,593.28,106.65,0.1737,0.1724,16,627
-0.0029,1.0029,0.2000,10,0.0100,649.97,643.95,0.1744,17.2801,60,628
1.0327e-04,0.9999,0.2000,10,0.1000,649.92,589.94,0.1737,1.7280,27,629
0.4709,0.5291,0.5000,1,0.7000,367.44,427.72,1.7375,2.4769,60,63
4.0766e-05,1.0000,0.2000,10,0.2000,649.79,530.01,0.1735,0.8640,60,630
8.0127e-04,0.9992,0.2000,10,0.3000,649.47,470.36,0.1734,0.5760,60,631
8.6644e-04,0.9991,0.2000,10,0.4000,648.71,410.57,0.1733,0.4320,60,632
0.0030,0.9970,0.2000,10,0.5000,646.99,350.08,0.1741,0.3456,60,633
0.0069,0.9931,0.2000,10,0.6000,643.53,292.61,0.1736,0.2884,60,634
0.0201,0.9799,0.2000,10,0.7000,637.74,240.44,0.1729,0.2474,60,635
0.0393,0.9607,0.2000,10,0.8000,626.87,188.67,0.1738,0.2165,60,636
0.0671,0.9329,0.2000,10,0.9000,610.49,145.25,0.1740,0.1925,60,637
0.1005,0.8995,0.2000,10,1,589.42,111.93,0.1732,0.1732,60,638
9.5884e-04,0.9990,0.3000,10,0.0100,649.97,643.99,0.1740,17.2906,60,639
0.4844,0.5156,0.5000,1,0.8000,359.41,402.5,1.7374,2.1673,60,64
0.0016,0.9984,0.3000,10,0.1000,649.91,590.1,0.1735,1.7291,60,640
-6.9280e-04,1.0007,0.3000,10,0.2000,649.72,529.4,0.1743,0.8645,60,641
0.0012,0.9988,0.3000,10,0.3000,649.29,470.06,0.1737,0.5762,17,642
0.0027,0.9973,0.3000,10,0.4000,648.26,410.19,0.1739,0.4323,60,643
0.0060,0.9940,0.3000,10,0.5000,646.09,351.42,0.1738,0.3458,60,644
0.0131,0.9869,0.3000,10,0.6000,641.73,293.75,0.1741,0.2886,60,645
0.0252,0.9748,0.3000,10,0.7000,634.38,240.53,0.1737,0.2470,32,646
0.0453,0.9547,0.3000,10,0.8000,622.25,191.49,0.1738,0.2166,60,647
0.0750,0.9250,0.3000,10,0.9000,605.12,149.84,0.1739,0.1924,60,648
0.1085,0.8915,0.3000,10,1,583.17,116.83,0.1742,0.1734,60,649
0.4976,0.5024,0.5000,1,0.9000,351.44,378.7,1.7372,1.9264,60,65
-8.8205e-05,1.0001,0.4000,10,0.0100,649.97,644,0.1737,17.3068,60,650
1.2984e-04,0.9999,0.4000,10,0.1000,649.89,589.96,0.1737,1.7307,24,651
0.0014,0.9986,0.4000,10,0.2000,649.66,530.23,0.1735,0.8653,60,652
0.0015,0.9985,0.4000,10,0.3000,649.06,470.14,0.1737,0.5768,18,653
0.0040,0.9960,0.4000,10,0.4000,647.77,411.28,0.1734,0.4327,60,654
0.0093,0.9907,0.4000,10,0.5000,645.05,352.57,0.1737,0.3461,60,655
0.0185,0.9815,0.4000,10,0.6000,640.17,296.81,0.1735,0.2884,60,656
0.0329,0.9671,0.4000,10,0.7000,631.78,244.12,0.1735,0.2471,60,657
0.0526,0.9474,0.4000,10,0.8000,618.83,195.39,0.1736,0.2168,60,658
0.0803,0.9197,0.4000,10,0.9000,600.25,153.27,0.1737,0.1926,60,659
0.5095,0.4905,0.5000,1,1,343.63,356.27,1.7376,1.7337,60,66
0.1163,0.8837,0.4000,10,1,578.27,120.76,0.1737,0.1734,60,660
-8.4528e-04,1.0008,0.5000,10,0.0100,649.97,643.97,0.1742,17.3130,60,661
-0.0010,1.0010,0.5000,10,0.1000,649.87,589.72,0.1742,1.7313,60,662
5.6053e-04,0.9994,0.5000,10,0.2000,649.56,530.06,0.1736,0.8656,60,663
0.0020,0.9980,0.5000,10,0.3000,648.78,470.22,0.1737,0.5769,16,664
0.0054,0.9946,0.5000,10,0.4000,647.06,410.67,0.1740,0.4328,60,665
0.0092,0.9908,0.5000,10,0.5000,643.67,352.52,0.1738,0.3463,60,666
0.0212,0.9788,0.5000,10,0.6000,637.77,296.44,0.1742,0.2886,60,667
0.0341,0.9659,0.5000,10,0.7000,628.37,244.85,0.1734,0.2470,60,668
0.0600,0.9400,0.5000,10,0.8000,615.16,198.63,0.1739,0.2169,60,669
0.3695,0.6305,0.6000,1,0.0100,428.21,646.22,1.7376,173.4223,60,67
0.0889,0.9111,0.5000,10,0.9000,596.68,157.85,0.1736,0.1922,15,670
0.1228,0.8772,0.5000,10,1,574.55,125.35,0.1736,0.1730,15,671
-8.3063e-04,1.0008,0.6000,10,0.0100,649.97,644,0.1734,17.3203,60,672
1.9321e-04,0.9998,0.6000,10,0.1000,649.84,589.97,0.1737,1.7320,34,673
2.0408e-04,0.9998,0.6000,10,0.2000,649.42,529.96,0.1737,0.8660,60,674
0.0030,0.9970,0.6000,10,0.3000,648.41,470.45,0.1737,0.5773,60,675
0.0035,0.9965,0.6000,10,0.4000,646.09,409.83,0.1744,0.4328,60,676
0.0134,0.9866,0.6000,10,0.5000,642.36,355.2,0.1729,0.3464,60,677
0.0255,0.9745,0.6000,10,0.6000,635.62,299.62,0.1734,0.2887,60,678
0.0418,0.9582,0.6000,10,0.7000,625.34,248.01,0.1735,0.2470,60,679
0.3839,0.6161,0.6000,1,0.1000,419.67,613.03,1.7374,17.3421,60,68
0.0658,0.9342,0.6000,10,0.8000,610.55,201.41,0.1736,0.2163,15,680
0.0966,0.9034,0.6000,10,0.9000,592.02,162.06,0.1737,0.1924,16,681
0.1325,0.8675,0.6000,10,1,570.76,130.98,0.1729,0.1730,60,682
-6.7360e-05,1.0001,0.7000,10,0.0100,649.96,644,0.1737,17.3274,37,683
8.0455e-04,0.9992,0.7000,10,0.1000,649.8,590.09,0.1734,1.7326,60,684
0.0021,0.9979,0.7000,10,0.2000,649.25,530.09,0.1738,0.8664,60,685
0.0013,0.9987,0.7000,10,0.3000,647.86,470.14,0.1737,0.5776,60,686
0.0081,0.9919,0.7000,10,0.4000,645.12,411.8,0.1736,0.4329,15,687
0.0166,0.9834,0.7000,10,0.5000,640.13,354.75,0.1737,0.3467,60,688
0.0296,0.9704,0.7000,10,0.6000,632.25,300.72,0.1736,0.2887,60,689
0.3996,0.6004,0.6000,1,0.2000,410.27,577.93,1.7376,8.6711,60,69
0.0488,0.9512,0.7000,10,0.7000,620.71,250.35,0.1737,0.2475,40,690
0.0741,0.9259,0.7000,10,0.8000,605.57,205.63,0.1737,0.2166,60,691
0.1031,0.8969,0.7000,10,0.9000,586.99,167.98,0.1731,0.1922,60,692
0.1396,0.8604,0.7000,10,1,564.73,135.65,0.1733,0.1735,60,693
0.0019,0.9981,0.8000,10,0.0100,649.96,644.02,0.1735,17.3349,60,694
3.5245e-04,0.9996,0.8000,10,0.1000,649.74,589.77,0.1743,1.7335,60,695
0.0015,0.9985,0.8000,10,0.2000,648.98,529.99,0.1739,0.8668,60,696
0.0047,0.9953,0.8000,10,0.3000,647.18,470.73,0.1736,0.5774,15,697
0.0108,0.9892,0.8000,10,0.4000,643.63,412.5,0.1737,0.4334,60,698
0.0223,0.9777,0.8000,10,0.5000,637.56,356.32,0.1737,0.3467,60,699
0.4486,0.5514,0,1,0.6000,380.82,451.37,1.7372,2.8937,60,7
0.4150,0.5850,0.6000,1,0.3000,400.92,544.63,1.7382,5.7807,60,70
0.0362,0.9638,0.8000,10,0.6000,628.25,302.9,0.1737,0.2889,60,700
0.0575,0.9425,0.8000,10,0.7000,615.53,253.98,0.1737,0.2475,16,701
0.0862,0.9138,0.8000,10,0.8000,599.57,210.68,0.1740,0.2168,60,702
0.1158,0.8842,0.8000,10,0.9000,578.57,170.99,0.1735,0.1922,60,703
0.1514,0.8486,0.8000,10,1,558.11,141.79,0.1736,0.1732,15,704
-4.9587e-04,1.0005,0.9000,10,0.0100,649.96,644.01,0.1732,17.3408,60,705
-9.9642e-05,1.0001,0.9000,10,0.1000,649.67,589.85,0.1735,1.7340,60,706
-2.3120e-05,1.0000,0.9000,10,0.2000,648.6,529.64,0.1742,0.8674,60,707
0.0064,0.9936,0.9000,10,0.3000,646.16,471.01,0.1736,0.5776,15,708
0.0125,0.9875,0.9000,10,0.4000,641.46,412.77,0.1739,0.4337,60,709
0.4298,0.5702,0.6000,1,0.4000,392.08,513.16,1.7370,4.3358,60,71
0.0278,0.9722,0.9000,10,0.5000,634.3,359.14,0.1733,0.3474,60,710
0.0385,0.9615,0.9000,10,0.6000,623.97,307.37,0.1719,0.2890,60,711
0.0679,0.9321,0.9000,10,0.7000,609.26,258.34,0.1737,0.2478,60,712
0.0963,0.9037,0.9000,10,0.8000,592.18,216.49,0.1735,0.2174,60,713
0.1300,0.8700,0.9000,10,0.9000,570.96,177.45,0.1738,0.1919,60,714
0.1642,0.8358,0.9000,10,1,550.57,149.3,0.1737,0.1733,16,715
-1.1542e-04,1.0001,1,10,0.0100,649.96,644,0.1737,17.3718,60,716
0.0013,0.9987,1,10,0.1000,649.54,590.24,0.1733,1.7374,60,717
0.0054,0.9946,1,10,0.2000,648.06,530.58,0.1737,0.8685,60,718
0.0107,0.9893,1,10,0.3000,644.71,471.73,0.1735,0.5786,60,719
0.4446,0.5554,0.6000,1,0.5000,383.27,483.35,1.7373,3.4641,28,72
0.0182,0.9818,1,10,0.4000,638.68,414.4,0.1737,0.4342,60,720
0.0341,0.9659,1,10,0.5000,629.56,359.92,0.1737,0.3471,60,721
0.0533,0.9467,1,10,0.6000,617.23,309.33,0.1735,0.2895,60,722
0.0810,0.9190,1,10,0.7000,601.95,263.8,0.1738,0.2481,60,723
0.1110,0.8890,1,10,0.8000,583.94,223.21,0.1738,0.2172,60,724
0.1446,0.8554,1,10,0.9000,562.86,186.82,0.1738,0.1928,60,725
0.1798,0.8202,1,10,1,542.07,157.92,0.1737,0.1737,60,726
-8.3047e-05,1.0001,0,15.8490,0.0100,650,644,0.1096,10.9608,34,727
-7.4313e-05,1.0001,0,15.8490,0.1000,650,590,0.1096,1.0961,25,728
0.0017,0.9983,0,15.8490,0.2000,650,530.45,0.1093,0.5479,60,729
0.4589,0.5411,0.6000,1,0.6000,374.65,455.18,1.7373,2.8900,60,73
6.6509e-05,0.9999,0,15.8490,0.3000,649.99,470.15,0.1096,0.3657,60,730
-0.0015,1.0015,0,15.8490,0.4000,649.97,409.79,0.1096,0.2740,60,731
0.0022,0.9978,0,15.8490,0.5000,649.89,350,0.1097,0.2188,60,732
5.8158e-04,0.9994,0,15.8490,0.6000,649.57,290.31,0.1095,0.1826,16,733
0.0040,0.9960,0,15.8490,0.7000,648.39,230.98,0.1097,0.1563,60,734
0.0101,0.9899,0,15.8490,0.8000,644.82,175.26,0.1096,0.1370,60,735
0.0253,0.9747,0,15.8490,0.9000,634.81,123.66,0.1094,0.1216,14,736
0.0537,0.9463,0,15.8490,1,617.28,89.263,0.1093,0.1101,60,737
-4.6672e-05,1.0000,0.1000,15.8490,0.0100,650,643.99,0.1096,10.8791,31,738
-4.5799e-04,1.0005,0.1000,15.8490,0.1000,650,590.01,0.1094,1.0879,60,739
0.4728,0.5272,0.6000,1,0.7000,366.32,428.63,1.7368,2.4774,60,74
0.0015,0.9985,0.1000,15.8490,0.2000,650,530.14,0.1095,0.5440,60,740
-0.0036,1.0036,0.1000,15.8490,0.3000,649.99,469.06,0.1097,0.3626,60,741
-0.0020,1.0020,0.1000,15.8490,0.4000,649.96,408.85,0.1098,0.2720,60,742
0.0012,0.9988,0.1000,15.8490,0.5000,649.86,349.09,0.1100,0.2176,60,743
0.0015,0.9985,0.1000,15.8490,0.6000,649.45,289.9,0.1097,0.1812,33,744
0.0015,0.9985,0.1000,15.8490,0.7000,647.95,229.68,0.1098,0.1558,60,745
0.0116,0.9884,0.1000,15.8490,0.8000,643.85,175.79,0.1096,0.1365,60,746
0.0269,0.9731,0.1000,15.8490,0.9000,633.08,124.63,0.1097,0.1212,60,747
0.0564,0.9436,0.1000,15.8490,1,613.06,87.679,0.1096,0.1090,60,748
-9.3729e-05,1.0001,0.2000,15.8490,0.0100,650,643.99,0.1096,10.9029,49,749
0.4866,0.5134,0.6000,1,0.8000,358.03,403.52,1.7374,2.1677,60,75
-6.6292e-05,1.0001,0.2000,15.8490,0.1000,650,589.93,0.1096,1.0903,23,750
6.9278e-04,0.9993,0.2000,15.8490,0.2000,650,529.97,0.1096,0.5451,60,751
-1.1260e-05,1.0000,0.2000,15.8490,0.3000,649.99,469.81,0.1096,0.3634,19,752
8.4544e-05,0.9999,0.2000,15.8490,0.4000,649.94,409.78,0.1096,0.2725,16,753
3.9984e-04,0.9996,0.2000,15.8490,0.5000,649.77,349.84,0.1095,0.2179,15,754
0.0015,0.9985,0.2000,15.8490,0.6000,649.09,288.7,0.1101,0.1817,60,755
0.0049,0.9951,0.2000,15.8490,0.7000,647.16,231.85,0.1096,0.1557,60,756
0.0128,0.9872,0.2000,15.8490,0.8000,641.31,174.86,0.1099,0.1366,60,757
0.0340,0.9660,0.2000,15.8490,0.9000,629.58,129.82,0.1093,0.1214,60,758
0.0681,0.9319,0.2000,15.8490,1,608.57,93.824,0.1095,0.1090,60,759
0.4999,0.5001,0.6000,1,0.9000,350.14,379.95,1.7373,1.9269,60,76
-7.5038e-04,1.0008,0.3000,15.8490,0.0100,650,643.99,0.1095,10.9095,60,760
-0.0011,1.0011,0.3000,15.8490,0.1000,650,589.85,0.1097,1.0910,60,761
-5.6183e-05,1.0001,0.3000,15.8490,0.2000,650,529.89,0.1096,0.5455,23,762
0.0052,0.9948,0.3000,15.8490,0.3000,649.98,470.27,0.1099,0.3637,60,763
-0.0062,1.0062,0.3000,15.8490,0.4000,649.89,407.77,0.1098,0.2727,60,764
0.0013,0.9987,0.3000,15.8490,0.5000,649.6,349.84,0.1097,0.2182,60,765
0.0024,0.9976,0.3000,15.8490,0.6000,648.59,290.58,0.1095,0.1817,15,766
0.0066,0.9934,0.3000,15.8490,0.7000,645.63,233.44,0.1093,0.1558,60,767
0.0198,0.9802,0.3000,15.8490,0.8000,638.65,179.29,0.1097,0.1367,60,768
0.0423,0.9577,0.3000,15.8490,0.9000,624.62,132.69,0.1095,0.1211,15,769
0.5120,0.4880,0.6000,1,1,342.33,357.71,1.7371,1.7342,60,77
0.0742,0.9258,0.3000,15.8490,1,600.67,95.611,0.1103,0.1093,60,770
-0.0044,1.0044,0.4000,15.8490,0.0100,650,643.95,0.1099,10.9198,60,771
-0.0062,1.0062,0.4000,15.8490,0.1000,650,589.36,0.1100,1.0920,60,772
-0.0033,1.0033,0.4000,15.8490,0.2000,649.99,529.91,0.1092,0.5460,60,773
4.8859e-05,1.0000,0.4000,15.8490,0.3000,649.96,469.84,0.1095,0.3637,15,774
-5.9877e-04,1.0006,0.4000,15.8490,0.4000,649.82,409.12,0.1099,0.2730,60,775
3.1391e-04,0.9997,0.4000,15.8490,0.5000,649.35,349.5,0.1097,0.2184,60,776
0.0044,0.9956,0.4000,15.8490,0.6000,647.96,291.97,0.1095,0.1821,60,777
0.0083,0.9917,0.4000,15.8490,0.7000,643.97,233.85,0.1095,0.1560,60,778
0.0260,0.9740,0.4000,15.8490,0.8000,635.59,179.88,0.1102,0.1366,60,779
0.3697,0.6303,0.7000,1,0.0100,428.19,646.22,1.7381,173.4615,60,78
0.0491,0.9509,0.4000,15.8490,0.9000,622.2,138.88,0.1092,0.1216,60,780
0.0853,0.9147,0.4000,15.8490,1,598.91,102.21,0.1099,0.1094,60,781
0.0022,0.9978,0.5000,15.8490,0.0100,650,644.01,0.1095,10.9237,60,782
0.0024,0.9976,0.5000,15.8490,0.1000,650,590.19,0.1094,1.0924,60,783
5.7085e-04,0.9994,0.5000,15.8490,0.2000,649.99,530.02,0.1096,0.5462,60,784
8.6822e-05,0.9999,0.5000,15.8490,0.3000,649.94,469.85,0.1095,0.3639,15,785
-6.9484e-04,1.0007,0.5000,15.8490,0.4000,649.73,409.71,0.1096,0.2731,60,786
0.0016,0.9984,0.5000,15.8490,0.5000,649.04,350.24,0.1095,0.2183,15,787
0.0040,0.9960,0.5000,15.8490,0.6000,647,290.28,0.1099,0.1820,60,788
0.0129,0.9871,0.5000,15.8490,0.7000,642.36,234.15,0.1094,0.1558,60,789
0.3843,0.6157,0.7000,1,0.1000,419.3,613.05,1.7373,17.3462,60,79
0.0285,0.9715,0.5000,15.8490,0.8000,633,183.38,0.1097,0.1366,60,790
0.0548,0.9452,0.5000,15.8490,0.9000,617.26,139.1,0.1096,0.1213,60,791
0.0917,0.9083,0.5000,15.8490,1,594.55,105.69,0.1095,0.1093,60,792
-2.7929e-04,1.0003,0.6000,15.8490,0.0100,650,643.99,0.1096,10.9283,31,793
-1.5552e-04,1.0002,0.6000,15.8490,0.1000,650,589.95,0.1096,1.0927,18,794
-6.1190e-05,1.0001,0.6000,15.8490,0.2000,649.98,529.91,0.1096,0.5464,56,795
1.2658e-04,0.9999,0.6000,15.8490,0.3000,649.89,469.89,0.1096,0.3641,16,796
-2.8594e-04,1.0003,0.6000,15.8490,0.4000,649.55,409.17,0.1099,0.2732,60,797
0.0016,0.9984,0.6000,15.8490,0.5000,648.57,350.63,0.1095,0.2186,60,798
0.0101,0.9899,0.6000,15.8490,0.6000,646.08,293.95,0.1095,0.1821,60,799
0.4617,0.5383,0,1,0.7000,373,423.88,1.7374,2.4816,60,8
0.4004,0.5996,0.7000,1,0.2000,409.82,578.05,1.7369,8.6731,60,80
0.0131,0.9869,0.6000,15.8490,0.7000,640.54,237.97,0.1090,0.1562,60,800
0.0331,0.9669,0.6000,15.8490,0.8000,629.49,184.98,0.1098,0.1366,60,801
0.0599,0.9401,0.6000,15.8490,0.9000,613.16,142.63,0.1095,0.1215,60,802
0.0980,0.9020,0.6000,15.8490,1,589.04,107.68,0.1095,0.1092,60,803
-3.2729e-04,1.0003,0.7000,15.8490,0.0100,650,643.99,0.1096,10.9328,60,804
0.0034,0.9966,0.7000,15.8490,0.1000,650,590.34,0.1093,1.0933,60,805
-2.2249e-04,1.0002,0.7000,15.8490,0.2000,649.97,529.31,0.1101,0.5467,60,806
2.5994e-04,0.9997,0.7000,15.8490,0.3000,649.82,469.91,0.1095,0.3642,15,807
0.0012,0.9988,0.7000,15.8490,0.4000,649.3,410.11,0.1095,0.2731,15,808
0.0036,0.9964,0.7000,15.8490,0.5000,647.8,350.92,0.1096,0.2187,60,809
0.4161,0.5839,0.7000,1,0.3000,400.31,544.89,1.7371,5.7758,37,81
0.0095,0.9905,0.7000,15.8490,0.6000,644.28,293.23,0.1096,0.1822,31,810
0.0193,0.9807,0.7000,15.8490,0.7000,637.05,237.59,0.1097,0.1562,60,811
0.0411,0.9589,0.7000,15.8490,0.8000,625.48,189.58,0.1098,0.1367,60,812
0.0697,0.9303,0.7000,15.8490,0.9000,608.22,147.45,0.1095,0.1214,15,813
0.1071,0.8929,0.7000,15.8490,1,585.83,114.87,0.1094,0.1094,60,814
-0.0038,1.0038,0.8000,15.8490,0.0100,650,643.96,0.1099,10.9375,60,815
0.0085,0.9915,0.8000,15.8490,0.1000,650,591.21,0.1083,1.0938,60,816
-1.1017e-04,1.0001,0.8000,15.8490,0.2000,649.94,529.68,0.1098,0.5470,60,817
-2.1999e-04,1.0002,0.8000,15.8490,0.3000,649.69,469.26,0.1100,0.3647,60,818
8.0506e-04,0.9992,0.8000,15.8490,0.4000,648.83,410.32,0.1096,0.2733,60,819
0.4315,0.5685,0.7000,1,0.4000,391.12,513.53,1.7372,4.3319,32,82
0.0056,0.9944,0.8000,15.8490,0.5000,646.61,351.53,0.1096,0.2188,26,820
0.0158,0.9842,0.8000,15.8490,0.6000,642.07,295.71,0.1095,0.1823,60,821
0.0300,0.9700,0.8000,15.8490,0.7000,633.58,242.28,0.1097,0.1563,60,822
0.0497,0.9503,0.8000,15.8490,0.8000,620.22,195.35,0.1095,0.1369,60,823
0.0802,0.9198,0.8000,15.8490,0.9000,601.85,153.2,0.1096,0.1215,17,824
0.1185,0.8815,0.8000,15.8490,1,580.08,122.1,0.1094,0.1095,60,825
-5.9193e-04,1.0006,0.9000,15.8490,0.0100,650,643.99,0.1096,10.9408,60,826
-0.0011,1.0011,0.9000,15.8490,0.1000,649.99,589.81,0.1098,1.0941,60,827
2.7719e-05,1.0000,0.9000,15.8490,0.2000,649.9,529.92,0.1096,0.5472,60,828
-3.5096e-04,1.0004,0.9000,15.8490,0.3000,649.46,470.21,0.1093,0.3648,60,829
0.4464,0.5536,0.7000,1,0.5000,382.16,483.9,1.7372,3.4693,60,83
0.0030,0.9970,0.9000,15.8490,0.4000,648.1,411.24,0.1093,0.2738,60,830
0.0100,0.9900,0.9000,15.8490,0.5000,644.66,351.83,0.1101,0.2190,60,831
0.0190,0.9810,0.9000,15.8490,0.6000,638.52,297.12,0.1095,0.1824,60,832
0.0373,0.9627,0.9000,15.8490,0.7000,627.7,244.22,0.1096,0.1562,60,833
0.0590,0.9410,0.9000,15.8490,0.8000,613.31,199.33,0.1093,0.1369,60,834
0.0932,0.9068,0.9000,15.8490,0.9000,594.05,160.18,0.1096,0.1216,60,835
0.1253,0.8747,0.9000,15.8490,1,572.56,129.52,0.1085,0.1094,60,836
-0.0069,1.0069,1,15.8490,0.0100,650,643.99,0.1091,10.9608,60,837
-7.1103e-04,1.0007,1,15.8490,0.1000,649.98,590.01,0.1095,1.0961,60,838
-0.0037,1.0037,1,15.8490,0.2000,649.79,529.85,0.1094,0.5484,60,839
0.4608,0.5392,0.7000,1,0.6000,373.42,455.94,1.7368,2.8910,60,84
8.8871e-04,0.9991,1,15.8490,0.3000,648.96,470.06,0.1097,0.3654,60,840
0.0123,0.9877,1,15.8490,0.4000,646.9,413.14,0.1095,0.2738,60,841
0.0123,0.9877,1,15.8490,0.5000,641.95,354.09,0.1094,0.2195,60,842
0.0257,0.9743,1,15.8490,0.6000,633.35,298.93,0.1097,0.1830,60,843
0.0520,0.9480,1,15.8490,0.7000,621.02,249.15,0.1103,0.1563,60,844
0.0752,0.9248,1,15.8490,0.8000,604.82,206.13,0.1096,0.1370,60,845
0.1092,0.8908,1,15.8490,0.9000,585.84,169.94,0.1100,0.1216,60,846
0.1432,0.8568,1,15.8490,1,563.17,138.49,0.1097,0.1090,60,847
0.0060,0.9940,0,25.1190,0.0100,650,644.06,0.0689,6.9158,60,848
0.0023,0.9977,0,25.1190,0.1000,650,590.01,0.0693,0.6914,60,849
0.4751,0.5249,0.7000,1,0.7000,364.93,429.53,1.7371,2.4752,19,85
-0.0050,1.0050,0,25.1190,0.2000,650,528.8,0.0695,0.3460,60,850
-2.8447e-04,1.0003,0,25.1190,0.3000,650,469.94,0.0691,0.2304,16,851
-0.0039,1.0039,0,25.1190,0.4000,650,408.17,0.0693,0.1729,60,852
-1.0586e-04,1.0001,0,25.1190,0.5000,650,349.97,0.0692,0.1383,29,853
-0.0051,1.0051,0,25.1190,0.6000,649.99,287.35,0.0694,0.1159,60,854
0.0014,0.9986,0,25.1190,0.7000,649.88,227.73,0.0692,0.0984,60,855
0.0040,0.9960,0,25.1190,0.8000,649,166.61,0.0698,0.0861,60,856
0.0106,0.9894,0,25.1190,0.9000,644.55,113.9,0.0696,0.0767,60,857
0.0388,0.9612,0,25.1190,1,622.93,69.411,0.0691,0.0689,60,858
0.0019,0.9981,0.1000,25.1190,0.0100,650,644.01,0.0691,6.8643,60,859
0.4888,0.5112,0.7000,1,0.8000,356.71,404.71,1.7366,2.1683,60,86
0.0015,0.9985,0.1000,25.1190,0.1000,650,590.48,0.0686,0.6864,60,860
0.0044,0.9956,0.1000,25.1190,0.2000,650,531.31,0.0686,0.3432,60,861
-0.0070,1.0070,0.1000,25.1190,0.3000,650,466.47,0.0699,0.2288,60,862
4.2442e-04,0.9996,0.1000,25.1190,0.4000,650,409.97,0.0691,0.1715,60,863
-0.0013,1.0013,0.1000,25.1190,0.5000,650,349.04,0.0692,0.1373,60,864
0.0019,0.9981,0.1000,25.1190,0.6000,649.98,291.46,0.0689,0.1144,60,865
6.2514e-04,0.9994,0.1000,25.1190,0.7000,649.84,229.87,0.0692,0.0980,60,866
0.0016,0.9984,0.1000,25.1190,0.8000,648.89,170.01,0.0693,0.0862,60,867
0.0103,0.9897,0.1000,25.1190,0.9000,642.32,111.74,0.0695,0.0763,60,868
0.0360,0.9640,0.1000,25.1190,1,625.58,75.281,0.0692,0.0690,60,869
0.5024,0.4976,0.7000,1,0.9000,348.59,381.24,1.7376,1.9273,60,87
0.0036,0.9964,0.2000,25.1190,0.0100,650,644.03,0.0690,6.8793,60,870
0.0021,0.9979,0.2000,25.1190,0.1000,650,590.27,0.0689,0.6879,60,871
-9.5440e-05,1.0001,0.2000,25.1190,0.2000,650,529.84,0.0691,0.3438,16,872
-0.0048,1.0048,0.2000,25.1190,0.3000,650,468.78,0.0692,0.2293,60,873
0.0028,0.9972,0.2000,25.1190,0.4000,650,410.32,0.0692,0.1720,60,874
0.0047,0.9953,0.2000,25.1190,0.5000,650,350.18,0.0694,0.1376,60,875
0.0010,0.9990,0.2000,25.1190,0.6000,649.96,289.79,0.0692,0.1147,60,876
6.0098e-04,0.9994,0.2000,25.1190,0.7000,649.67,229.89,0.0691,0.0981,14,877
0.0038,0.9962,0.2000,25.1190,0.8000,648.08,173.54,0.0689,0.0860,60,878
0.0157,0.9843,0.2000,25.1190,0.9000,640.63,118.24,0.0691,0.0763,14,879
0.5147,0.4853,0.7000,1,1,340.82,359.24,1.7370,1.7348,60,88
0.0430,0.9570,0.2000,25.1190,1,618.92,77.376,0.0696,0.0690,60,880
9.9137e-04,0.9990,0.3000,25.1190,0.0100,650,643.97,0.0695,6.8834,60,881
0.0064,0.9936,0.3000,25.1190,0.1000,650,590.54,0.0689,0.6883,60,882
-0.0044,1.0044,0.3000,25.1190,0.2000,650,528.55,0.0696,0.3442,60,883
-4.6533e-05,1.0000,0.3000,25.1190,0.3000,650,469.8,0.0691,0.2293,15,884
-4.6012e-05,1.0000,0.3000,25.1190,0.4000,650,409.76,0.0692,0.1721,34,885
-0.0024,1.0024,0.3000,25.1190,0.5000,649.99,346.78,0.0697,0.1377,60,886
0.0077,0.9923,0.3000,25.1190,0.6000,649.91,295.42,0.0686,0.1147,60,887
-0.0035,1.0035,0.3000,25.1190,0.7000,649.27,229.38,0.0689,0.0983,60,888
0.0033,0.9967,0.3000,25.1190,0.8000,646.64,175.77,0.0687,0.0861,60,889
0.3696,0.6304,0.8000,1,0.0100,428.24,646.22,1.7372,173.5047,60,89
0.0316,0.9684,0.3000,25.1190,0.9000,636.85,122.14,0.0699,0.0767,60,890
0.0532,0.9468,0.3000,25.1190,1,615.48,84.422,0.0691,0.0687,14,891
0.0022,0.9978,0.4000,25.1190,0.0100,650,644.01,0.0691,6.8899,60,892
-0.0013,1.0013,0.4000,25.1190,0.1000,650,590.54,0.0684,0.6890,60,893
0.0014,0.9986,0.4000,25.1190,0.2000,650,529.59,0.0694,0.3445,60,894
-8.5247e-05,1.0001,0.4000,25.1190,0.3000,650,469.83,0.0692,0.2297,60,895
