ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.0584,0.9416,0.1,10.0,0.9,614.99,141.41,0.1737,0.1915,16,626
0.0876,0.9124,0.1,10.0,1.0,593.18,106.65,0.1737,0.1724,131,627
0.982,0.018,0.2,10.0,0.0,60.813,50.0,0.1737,191.9557,200,628
0.00010338,0.9999,0.2,10.0,0.1,649.92,589.94,0.1737,1.728,21,629
0.00033354,0.9997,0.2,10.0,0.2,649.79,529.92,0.1737,0.864,19,630
0.00088521,0.9991,0.2,10.0,0.3,649.46,470.0,0.1737,0.5759,18,631
0.0022,0.9978,0.2,10.0,0.4,648.71,410.32,0.1737,0.4319,17,632
0.0049,0.9951,0.2,10.0,0.5,647.06,351.26,0.1737,0.3455,16,633
0.0105,0.9895,0.2,10.0,0.6,643.71,293.56,0.1737,0.2879,16,634
0.0216,0.9784,0.2,10.0,0.7,637.56,239.0,0.1737,0.2469,200,635
0.0387,0.9613,0.2,10.0,0.8,626.81,188.39,0.1736,0.2158,15,636
0.0657,0.9343,0.2,10.0,0.9,610.61,145.33,0.1736,0.1919,15,637
0.0975,0.9025,0.2,10.0,1.0,588.63,111.29,0.1737,0.1727,16,638
0.9792,0.0208,0.3,10.0,0.0,62.477,50.0,0.1737,231.1179,200,639
-0.0021,1.0021,0.3,10.0,0.1,649.9,589.69,0.1741,1.7291,200,640
0.00042214,0.9996,0.3,10.0,0.2,649.73,529.95,0.1737,0.8645,25,641
0.0012,0.9988,0.3,10.0,0.3,649.29,470.06,0.1737,0.5762,17,642
0.0029,0.9971,0.3,10.0,0.4,648.27,410.51,0.1737,0.4322,17,643
0.0078,0.9922,0.3,10.0,0.5,646.14,352.24,0.1737,0.3458,200,644
0.0135,0.9865,0.3,10.0,0.6,641.88,294.63,0.1737,0.2882,119,645
0.026,0.974,0.3,10.0,0.7,634.44,240.71,0.1736,0.2468,15,646
0.0449,0.9551,0.3,10.0,0.8,621.66,190.25,0.1742,0.2161,200,647
0.0745,0.9255,0.3,10.0,0.9,605.33,150.08,0.1736,0.192,15,648
0.1075,0.8925,0.3000,10,1,583.27,116.92,0.1739,0.1729,200,649
1.0012,-0.0012,0.4,10.0,0.0,0.0,0.0,0.1742,270.104,200,650
-0.0013,1.0013,0.4,10.0,0.1,649.89,589.77,0.174,1.7307,200,651
0.00054139,0.9995,0.4,10.0,0.2,649.65,529.97,0.1737,0.8653,25,652
0.0015,0.9985,0.4,10.0,0.3,649.06,470.14,0.1737,0.5768,18,653
0.0038,0.9962,0.4,10.0,0.4,647.74,410.72,0.1736,0.4323,15,654
0.0058,0.9942,0.4,10.0,0.5,644.88,351.66,0.1737,0.3461,200,655
0.0167,0.9833,0.4,10.0,0.6,639.97,295.82,0.1736,0.2882,15,656
0.0309,0.9691,0.4,10.0,0.7,631.46,242.8,0.1737,0.2472,17,657
0.0524,0.9476,0.4,10.0,0.8,618.58,194.99,0.1736,0.2162,15,658
0.0826,0.9174,0.4,10.0,0.9,600.97,154.33,0.1738,0.1923,200,659
0.1157,0.8843,0.4,10.0,1.0,578.58,121.34,0.1737,0.173,17,660
0.9762,0.0238,0.5,10.0,0.0,64.29,50.0,0.1737,299.4178,200,661
0.00015834,0.9998,0.5,10.0,0.1,649.87,589.96,0.1737,1.7313,20,662
0.00051158,0.9995,0.5,10.0,0.2,649.55,529.69,0.1741,0.8656,200,663
-0.00070424,1.0007,0.5,10.0,0.3,648.76,469.51,0.1739,0.5771,200,664
0.0055,0.9945,0.5000,10,0.4000,647.08,411.12,0.1737,0.4328,200,665
0.0104,0.9896,0.5,10.0,0.5,643.76,352.92,0.1736,0.346,15,666
0.0202,0.9798,0.5,10.0,0.6,637.88,297.08,0.1737,0.2884,16,667
0.0359,0.9641,0.5,10.0,0.7,628.49,244.87,0.1736,0.2471,15,668
0.0612,0.9388,0.5,10.0,0.8,614.54,196.57,0.1749,0.2165,200,669
0.0889,0.9111,0.5,10.0,0.9,596.68,157.85,0.1736,0.1922,15,670
0.1228,0.8772,0.5,10.0,1.0,574.55,125.35,0.1736,0.173,15,671
0.9751,0.0249,0.6,10.0,0.0,64.96300000000001,50.0,0.1737,327.1321,200,672
-9.7834e-04,1.0010,0.6000,10,0.1000,649.84,589.84,0.1739,1.7320,200,673
0.00090651,0.9991,0.6,10.0,0.2,649.43,530.03,0.1737,0.866,25,674
0.0026,0.9974,0.6,10.0,0.3,648.41,470.34,0.1736,0.5769,15,675
0.0063,0.9937,0.6,10.0,0.4,646.25,411.34,0.1736,0.4327,15,676
0.0131,0.9869,0.6,10.0,0.5,642.28,354.35,0.1734,0.3462,200,677
0.0244,0.9756,0.6,10.0,0.6,635.38,298.59,0.1736,0.2885,15,678
0.0417,0.9583,0.6,10.0,0.7,625.0,247.33,0.1736,0.2473,15,679
0.0658,0.9342,0.6,10.0,0.8,610.55,201.41,0.1736,0.2163,15,680
0.0966,0.9034,0.6,10.0,0.9,592.02,162.06,0.1737,0.1924,16,681
0.1308,0.8692,0.6,10.0,1.0,569.97,129.94,0.1737,0.1732,20,682
1.0016,-0.0016,0.7,10.0,0.0,0.0,0.0,0.173,353.493,200,683
-0.0012,1.0012,0.7,10.0,0.1,649.8,589.89,0.1737,1.7327,200,684
0.0012,0.9988,0.7,10.0,0.2,649.25,530.07,0.1737,0.8662,17,685
0.0035,0.9965,0.7,10.0,0.3,647.9,470.5,0.1736,0.5771,15,686
0.0045,0.9955,0.7,10.0,0.4,645.02,411.29,0.1735,0.4332,200,687
0.0164,0.9836,0.7,10.0,0.5,640.15,354.75,0.1736,0.3463,15,688
0.0275,0.9725,0.7,10.0,0.6,632.24,300.73,0.1734,0.2889,200,689
0.0482,0.9518,0.7,10.0,0.7,620.72,250.24,0.1734,0.2474,200,690
0.0732,0.9268,0.7,10.0,0.8,604.86,204.63,0.174,0.2166,200,691
0.1065,0.8935,0.7,10.0,0.9,586.45,166.54,0.1736,0.1924,200,692
0.1391,0.8609,0.7000,10,1,564.47,135.45,0.1736,0.1733,200,693
1.0017,-0.0017,0.8,10.0,0.0,0.0,0.0,0.1735,378.2745,200,694
0.0016,0.9984,0.8000,10,0.1000,649.75,590.13,0.1735,1.7335,200,695
0.0012,0.9988,0.8000,10,0.2000,648.99,530.03,0.1738,0.8667,200,696
0.0047,0.9953,0.8,10.0,0.3,647.18,470.73,0.1736,0.5774,15,697
0.0110,0.9890,0.8000,10,0.4000,643.58,412.63,0.1737,0.4333,200,698
0.0191,0.9809,0.8000,10,0.5000,637.37,355.65,0.1739,0.3469,200,699
0.0362,0.9638,0.8,10.0,0.6,628.25,302.9,0.1737,0.2889,32,700
0.0575,0.9425,0.8,10.0,0.7,615.53,253.98,0.1737,0.2475,16,701
0.0845,0.9155,0.8,10.0,0.8,599.28,210.44,0.1737,0.2167,18,702
0.1168,0.8832,0.8,10.0,0.9,579.91,172.96,0.1737,0.1926,49,703
0.1506,0.8494,0.8,10.0,1.0,557.65,141.32,0.1743,0.1733,200,704
0.9728,0.0272,0.9,10.0,0.0,66.293,50.0,0.1737,402.9678,200,705
0.00044506,0.9996,0.9,10.0,0.1,649.67,589.99,0.1737,1.734,37,706
0.0017,0.9983,0.9,10.0,0.2,648.62,530.16,0.1737,0.867,200,707
0.0064,0.9936,0.9,10.0,0.3,646.17,471.14,0.1736,0.578,200,708
0.014,0.986,0.9,10.0,0.4,641.47,413.22,0.1737,0.4335,200,709
0.0266,0.9734,0.9,10.0,0.5,634.07,357.78,0.1736,0.3465,15,710
0.0444,0.9556,0.9,10.0,0.6,623.18,305.75,0.1737,0.289,200,711
0.0679,0.9321,0.9,10.0,0.7,609.26,258.34,0.1737,0.2477,54,712
0.0965,0.9035,0.9,10.0,0.8,592.12,216.13,0.1736,0.2166,15,713
0.1295,0.8705,0.9,10.0,0.9,572.28,179.79,0.1737,0.1927,45,714
0.164,0.836,0.9,10.0,1.0,550.52,149.26,0.1738,0.1734,200,715
0.9575,0.0425,1.0,10.0,0.0,75.513,50.0,0.174,211.1453,200,716
-0.0019,1.0019,1.0,10.0,0.1,649.52,589.72,0.1742,1.7371,200,717
0.0023,0.9977,1.0,10.0,0.2,648.02,530.21,0.1739,0.8689,111,718
0.0097,0.9903,1.0,10.0,0.3,644.73,471.99,0.1735,0.5792,200,719
0.0182,0.9818,1.0,10.0,0.4,638.61,414.2,0.1738,0.4342,200,720
0.0344,0.9656,1.0,10.0,0.5,629.84,360.73,0.1735,0.3477,200,721
0.0548,0.9452,1.0,10.0,0.6,617.54,310.09,0.1736,0.2896,200,722
0.08,0.92,1.0,10.0,0.7,601.96,263.6,0.1736,0.248,15,723
0.1101,0.8899,1.0,10.0,0.8,583.88,222.87,0.1736,0.217,15,724
0.1436,0.8564,1.0,10.0,0.9,563.8,187.87,0.1736,0.1932,200,725
0.1795,0.8205,1.0,10.0,1.0,541.94,157.86,0.1735,0.1735,200,726
0.9274,0.0726,0.0,15.849,0.0,93.56299999999999,50.0,0.1096,75.3488,200,727
-0.0001441,1.0001,0.0,15.849,0.1,650.0,589.99,0.1096,1.0961,21,728
-0.00012456,1.0001,0.0,15.849,0.2,650.0,529.98,0.1096,0.548,19,729
-0.00028655,1.0003,0.0,15.849,0.3,649.99,469.84,0.1097,0.3654,200,730
-0.0039,1.0039,0.0,15.849,0.4,649.97,410.51,0.1089,0.274,200,731
-0.00088354,1.0009,0.0,15.849,0.5,649.89,349.62,0.1097,0.2191,200,732
0.00058158,0.9994,0.0,15.849,0.6,649.57,290.31,0.1095,0.1826,16,733
0.0015,0.9985,0,15.8490,0.7000,648.34,229.57,0.1099,0.1565,200,734
0.0081,0.9919,0.0,15.849,0.8,644.53,174.51,0.1095,0.1364,200,735
0.0265,0.9735,0.0,15.849,0.9,634.89,124.42,0.1094,0.1216,200,736
0.0579,0.9421,0.0,15.849,1.0,614.6,85.936,0.1096,0.1096,200,737
0.9789,0.0211,0.1,15.849,0.0,62.61,50.0,0.1099,135.1968,200,738
-3.6505e-05,1.0,0.1,15.849,0.1,650.0,589.92,0.1096,1.0879,21,739
0.0016,0.9984,0.1000,15.8490,0.2000,650,529.92,0.1097,0.5440,200,740
-7.0197e-06,1.0,0.1,15.849,0.3,649.99,469.8,0.1096,0.3626,19,741
6.4834e-04,0.9994,0.1000,15.8490,0.4000,649.96,409.74,0.1097,0.2720,167,742
0.0014,0.9986,0.1,15.849,0.5,649.86,349.69,0.1098,0.2176,200,743
0.002,0.998,0.1,15.849,0.6,649.45,289.8,0.1098,0.1813,200,744
-0.0014,1.0014,0.1,15.849,0.7,648.08,231.13,0.1091,0.1554,200,745
0.0089,0.9911,0.1,15.849,0.8,643.41,172.4,0.11,0.136,200,746
0.0281,0.9719,0.1,15.849,0.9,633.16,125.03,0.1095,0.1208,15,747
0.0552,0.9448,0.1,15.849,1.0,612.09,87.51,0.1097,0.1089,200,748
0.9738,0.0262,0.2,15.849,0.0,65.423,50.0,0.1102,191.9557,200,749
-0.0011,1.0011,0.2000,15.8490,0.1000,650,590,0.1094,1.0903,200,750
-4.2056000000000005e-05,1.0,0.2,15.849,0.2,650.0,529.86,0.1096,0.5451,24,751
0.0021,0.9979,0.2,15.849,0.3,649.99,470.77,0.1093,0.3634,200,752
-0.0017,1.0017,0.2,15.849,0.4,649.94,410.02,0.1093,0.2726,200,753
0.00025244,0.9997,0.2,15.849,0.5,649.77,349.84,0.1096,0.2181,200,754
0.0012,0.9988,0.2,15.849,0.6,649.12,289.76,0.1097,0.1817,200,755
0.0048,0.9952,0.2,15.849,0.7,647.12,231.74,0.1095,0.1555,14,756
0.014,0.986,0.2,15.849,0.8,641.63,176.47,0.1095,0.1361,14,757
0.0338,0.9662,0.2,15.849,0.9,629.74,129.23,0.1094,0.1211,200,758
0.0680,0.9320,0.2000,15.8490,1,612.08,96.667,0.1084,0.1090,200,759
1.0017,-0.0017,0.3000,15.8490,0,0,0,0.1095,231.1179,200,760
-0.0030,1.0030,0.3000,15.8490,0.1000,650,589.59,0.1099,1.0910,200,761
8.2365e-04,0.9992,0.3000,15.8490,0.2000,650,530.31,0.1093,0.5455,200,762
-3.0960e-04,1.0003,0.3000,15.8490,0.3000,649.98,469.42,0.1098,0.3637,31,763
-0.0021,1.0021,0.3000,15.8490,0.4000,649.9,410.21,0.1092,0.2727,200,764
-0.0010,1.0010,0.3000,15.8490,0.5000,649.58,348.98,0.1098,0.2182,200,765
0.0020,0.9980,0.3000,15.8490,0.6000,648.56,290.07,0.1097,0.1818,200,766
0.0073,0.9927,0.3,15.849,0.7,645.68,232.77,0.1095,0.1556,14,767
0.0202,0.9798,0.3000,15.8490,0.8000,639.25,181.82,0.1091,0.1364,200,768
0.0419,0.9581,0.3000,15.8490,0.9000,624.64,132.85,0.1095,0.1212,200,769
0.0766,0.9234,0.3000,15.8490,1,603.01,98.472,0.1091,0.1091,200,770
1.0019,-0.0019,0.4000,15.8490,0,0,0,0.1095,270.1040,200,771
-7.6379e-05,1.0001,0.4,15.849,0.1,650.0,589.98,0.1096,1.092,200,772
0.0012,0.9988,0.4,15.849,0.2,649.99,530.09,0.1096,0.546,200,773
-0.0023,1.0023,0.4,15.849,0.3,649.96,468.86,0.11,0.364,154,774
-0.0013,1.0013,0.4,15.849,0.4,649.83,409.6,0.1096,0.273,200,775
0.0011,0.9989,0.4,15.849,0.5,649.36,349.27,0.1099,0.2184,200,776
0.00022322,0.9998,0.4,15.849,0.6,647.83,289.19,0.1098,0.182,200,777
0.0115,0.9885,0.4,15.849,0.7,644.23,234.92,0.1095,0.156,200,778
0.0233,0.9767,0.4,15.849,0.8,635.62,180.79,0.1097,0.1365,200,779
0.0495,0.9505,0.4,15.849,0.9,620.85,136.29,0.1097,0.1214,200,780
0.0829,0.9171,0.4,15.849,1.0,598.24,101.67,0.1095,0.109,14,781
0.9666,0.0334,0.5,15.849,0.0,70.04899999999999,50.0,0.1096,299.4178,200,782
-0.0059,1.0059,0.5,15.849,0.1,650.0,589.5,0.1098,1.0924,200,783
-6.6772e-05,1.0001,0.5,15.849,0.2,649.99,529.89,0.1096,0.5462,25,784
8.6822e-05,0.9999,0.5,15.849,0.3,649.94,469.85,0.1095,0.3639,15,785
0.00042052,0.9996,0.5,15.849,0.4,649.73,409.91,0.1096,0.2731,20,786
0.0016,0.9984,0.5,15.849,0.5,649.04,350.24,0.1095,0.2183,15,787
5.8998e-05,0.9999,0.5,15.849,0.6,646.98,290.77,0.1093,0.1821,200,788
0.0052,0.9948,0.5000,15.8490,0.7000,641.72,230.32,0.1100,0.1560,200,789
0.0271,0.9729,0.5000,15.8490,0.8000,633.26,183.68,0.1093,0.1365,200,790
0.0531,0.9469,0.5,15.849,0.9,616.12,137.23,0.1099,0.1214,200,791
0.0893,0.9107,0.5,15.849,1.0,594.63,105.27,0.1097,0.1092,200,792
0.9653,0.0347,0.6,15.849,0.0,70.842,50.0,0.1096,327.1321,200,793
0.0029,0.9971,0.6,15.849,0.1,650.0,590.29,0.1093,1.0928,200,794
-6.477699999999999e-05,1.0001,0.6,15.849,0.2,649.98,529.91,0.1096,0.5464,40,795
0.0004112,0.9996,0.6,15.849,0.3,649.9,470.42,0.1093,0.3643,200,796
0.00023276,0.9998,0.6,15.849,0.4,649.55,409.06,0.11,0.2732,200,797
-0.0012,1.0012,0.6,15.849,0.5,648.44,347.97,0.1101,0.2183,200,798
0.0068,0.9932,0.6,15.849,0.6,645.95,292.21,0.1095,0.182,15,799
0.0162,0.9838,0.6,15.849,0.7,640.28,236.59,0.1095,0.156,15,800
0.0337,0.9663,0.6,15.849,0.8,629.81,185.98,0.1096,0.1366,16,801
0.0622,0.9378,0.6,15.849,0.9,614.0,144.05,0.1095,0.1215,200,802
0.0952,0.9048,0.6,15.849,1.0,590.31,108.86,0.1095,0.1093,200,803
1.0025,-0.0025,0.7,15.849,0.0,0.0,0.0,0.1098,353.493,200,804
0.0038,0.9962,0.7,15.849,0.1,650.0,590.6,0.109,1.0934,200,805
-0.001,1.001,0.7,15.849,0.2,649.97,529.64,0.1097,0.5466,200,806
-0.002,1.002,0.7,15.849,0.3,649.82,470.69,0.1095,0.3645,200,807
-0.00041884,1.0004,0.7,15.849,0.4,649.29,408.9,0.11,0.2733,200,808
0.002,0.998,0.7,15.849,0.5,647.73,349.71,0.1099,0.2189,200,809
0.0095,0.9905,0.7,15.849,0.6,644.29,293.23,0.1096,0.1822,40,810
0.0188,0.9812,0.7,15.849,0.7,636.85,236.37,0.1101,0.1562,200,811
0.0412,0.9588,0.7,15.849,0.8,625.65,189.87,0.1097,0.1367,200,812
0.0697,0.9303,0.7,15.849,0.9,608.22,147.45,0.1095,0.1214,15,813
0.1052,0.8948,0.7,15.849,1.0,585.52,114.38,0.1096,0.1093,35,814
0.9634,0.0366,0.8,15.849,0.0,71.967,50.0,0.1096,378.2745,200,815
-0.00020044,1.0002,0.8,15.849,0.1,649.99,589.95,0.1096,1.0937,43,816
-3.1312e-05,1.0,0.8,15.849,0.2,649.94,529.93,0.1096,0.5469,70,817
0.00043618,0.9996,0.8,15.849,0.3,649.69,469.98,0.1096,0.3646,22,818
0.0019,0.9981,0.8,15.849,0.4,648.84,410.31,0.1096,0.2733,16,819
0.0056,0.9944,0.8,15.849,0.5,646.62,351.52,0.1096,0.2187,59,820
0.0127,0.9873,0.8,15.849,0.6,641.96,294.49,0.1095,0.1823,200,821
0.0269,0.9731,0.8,15.849,0.7,633.52,243.1,0.1095,0.1563,200,822
0.0503,0.9497,0.8,15.849,0.8,619.64,192.96,0.1098,0.1367,200,823
0.0825,0.9175,0.8,15.849,0.9,601.82,153.0,0.1099,0.1216,200,824
0.115,0.885,0.8,15.849,1.0,576.68,117.94,0.1097,0.109,200,825
1.0028,-0.0028,0.9,15.849,0.0,0.0,0.0,0.1095,402.9678,200,826
0.00022582,0.9998,0.9,15.849,0.1,649.99,590.09,0.1094,1.0941,200,827
-0.0065,1.0065,0.9000,15.8490,0.2000,649.89,528.18,0.1105,0.5470,200,828
0.003,0.997,0.9,15.849,0.3,649.45,470.02,0.1099,0.3647,200,829
0.004,0.996,0.9,15.849,0.4,648.07,411.41,0.1093,0.2736,200,830
0.0103,0.9897,0.9,15.849,0.5,645.05,357.36,0.1086,0.2192,200,831
0.0192,0.9808,0.9,15.849,0.6,638.44,296.73,0.1096,0.1823,33,832
0.0365,0.9635,0.9,15.849,0.7,628.11,245.1,0.1095,0.1562,15,833
0.0605,0.9395,0.9,15.849,0.8,613.53,200.04,0.1093,0.1368,200,834
0.0843,0.9157,0.9,15.849,0.9,594.41,160.99,0.1086,0.1219,200,835
0.129,0.871,0.9,15.849,1.0,571.22,128.61,0.1096,0.1095,200,836
0.9461,0.0539,1.0,15.849,0.0,82.315,50.0,0.1095,211.1453,200,837
0.00099117,0.999,1.0,15.849,0.1,649.98,589.96,0.1098,1.0958,200,838
0.00086942,0.9991,1.0,15.849,0.2,649.79,530.12,0.1096,0.5479,200,839
-0.00028672,1.0003,1.0,15.849,0.3,648.94,469.64,0.1098,0.3653,56,840
0.0053,0.9947,1.0,15.849,0.4,646.69,411.28,0.1096,0.274,200,841
0.0133,0.9867,1.0,15.849,0.5,641.89,353.99,0.1095,0.2191,15,842
0.0272,0.9728,1.0,15.849,0.6,633.6,299.79,0.1095,0.1825,15,843
0.0478,0.9522,1.0,15.849,0.7,621.24,250.1,0.1096,0.1566,21,844
0.0752,0.9248,1.0,15.849,0.8,604.82,206.12,0.1096,0.137,200,845
0.1085,0.8915,1.0,15.849,0.9,584.85,168.61,0.1095,0.1217,15,846
0.1464,0.8536,1.0,15.849,1.0,562.13,137.87,0.1096,0.1096,98,847
0.8875,0.1125,0.0,25.119,0.0,117.48,50.0,0.0692,75.3488,200,848
-0.00036568,1.0004,0.0,25.119,0.1,650.0,589.98,0.0692,0.6916,21,849
0.0039,0.9961,0.0,25.119,0.2,650.0,530.98,0.069,0.3461,200,850
-0.0018,1.0018,0.0,25.119,0.3,650.0,469.51,0.0692,0.2307,200,851
0.0015,0.9985,0.0,25.119,0.4,650.0,411.1,0.0689,0.1726,200,852
-0.00031881,1.0003,0.0,25.119,0.5,650.0,350.35,0.069,0.1381,200,853
0.0038,0.9962,0.0,25.119,0.6,649.99,293.14,0.0689,0.1154,200,854
0.002,0.998,0.0,25.119,0.7,649.89,230.9,0.0691,0.0986,200,855
-3.771e-05,1.0,0.0,25.119,0.8,649.16,169.03,0.0693,0.0865,200,856
0.009,0.991,0.0,25.119,0.9,643.77,111.63,0.0693,0.0766,200,857
0.0336,0.9664,0.0,25.119,1.0,625.12,72.475,0.0692,0.0691,200,858
0.9688,0.0312,0.1,25.119,0.0,68.654,50.0,0.069,135.1968,200,859
-0.0018,1.0018,0.1000,25.1190,0.1000,650,589.77,0.0692,0.6864,200,860
-0.0014,1.0014,0.1,25.119,0.2,650.0,529.27,0.0694,0.3431,200,861
-4.2004e-05,1.0,0.1,25.119,0.3,650.0,469.74,0.0691,0.2288,17,862
0.001,0.999,0.1,25.119,0.4,650.0,409.81,0.0692,0.1716,200,863
1.4562e-05,1.0,0.1,25.119,0.5,650.0,349.65,0.0691,0.1372,15,864
0.0022,0.9978,0.1,25.119,0.6,649.98,292.62,0.0687,0.1143,200,865
-0.0017,1.0017,0.1,25.119,0.7,649.83,227.5,0.0694,0.098,200,866
0.0018,0.9982,0.1,25.119,0.8,648.97,172.8,0.0689,0.0858,200,867
0.0102,0.9898,0.1,25.119,0.9,643.43,115.04,0.0692,0.0764,200,868
0.0356,0.9644,0.1,25.119,1.0,625.36,75.641,0.0691,0.0686,200,869
0.9624,0.0376,0.2,25.119,0.0,72.61399999999999,50.0,0.0691,191.9557,200,870
0.0046,0.9954,0.2,25.119,0.1,650.0,590.59,0.0687,0.6879,200,871
-0.0071,1.0071,0.2,25.119,0.2,650.0,528.09,0.0697,0.344,200,872
0.003,0.997,0.2,25.119,0.3,650.0,470.5,0.0691,0.2293,200,873
0.0043,0.9957,0.2000,25.1190,0.4000,650,411.12,0.0691,0.1720,200,874
-1.4435e-05,1.0,0.2,25.119,0.5,649.99,349.68,0.0691,0.1376,17,875
0.0030,0.9970,0.2000,25.1190,0.6000,649.96,293.28,0.0687,0.1147,200,876
0.0052,0.9948,0.2000,25.1190,0.7000,649.69,232.74,0.0690,0.0983,200,877
0.0023,0.9977,0.2000,25.1190,0.8000,647.93,171.68,0.0690,0.0860,200,878
0.0151,0.9849,0.2000,25.1190,0.9000,640.92,119.88,0.0689,0.0765,200,879
0.0451,0.9549,0.2000,25.1190,1,621.47,79.97,0.0693,0.0688,200,880
0.9582,0.0418,0.3,25.119,0.0,75.094,50.0,0.0692,231.1179,200,881
-0.00021606,1.0002,0.3,25.119,0.1,650.0,589.94,0.0692,0.6883,24,882
0.00079856,0.9992,0.3,25.119,0.2,650.0,529.85,0.0692,0.3442,200,883
-0.0026,1.0026,0.3,25.119,0.3,650.0,468.68,0.0694,0.2294,200,884
-0.0043,1.0043,0.3,25.119,0.4,650.0,407.52,0.0695,0.1721,200,885
0.0021,0.9979,0.3,25.119,0.5,649.99,350.02,0.0692,0.1377,200,886
0.0061,0.9939,0.3,25.119,0.6,649.9,292.46,0.069,0.1147,200,887
4.8426e-06,1.0,0.3,25.119,0.7,649.28,230.22,0.0691,0.0983,200,888
